# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
8.619972203900000407e-02,3.589729326806000209e+00,2.581566960617999840e+00,2.150846597259999937e-01,6.437157675219999931e-01,2.521558655835999918e+00,-2.010722408582000043e+01
6.175624234650000099e-01,4.484155339217999803e+00,2.593396494898000171e+00,1.916859806500000041e-02,5.600170143620000207e-01,3.358617126411000076e+00,-1.834534301836799841e+01
5.119917289290000229e-01,5.744139017142999570e+00,2.615901012689000105e+00,2.889195450300000023e-02,1.073181283258000107e+00,2.194981078060000090e+00,-2.069112013414000018e+01
3.937824381069999768e-01,6.253354598626000183e+00,2.696386341091999927e+00,1.697218492539999957e-01,1.166935585417000043e+00,1.938239516782999994e+00,-2.298293575093899932e+01
2.251417795489999985e-01,4.568459694649000369e+00,2.262550631869999940e+00,6.042128933100000127e-02,1.537939615501999979e+00,9.140256458790000371e-01,-2.288633777352900012e+01
3.495657315940000065e-01,5.201328226611000360e+00,2.690329024462999818e+00,2.452833993319999961e-01,9.476732707899999664e-01,2.065081173240999934e+00,-2.054307375248000156e+01
3.963138246440000012e-01,5.240268739292999634e+00,2.643151294413999874e+00,4.077065166239999816e-01,6.543058246339999995e-01,2.730298516037000134e+00,-1.841043769627599858e+01
4.031775605060000101e-01,5.269543591550999828e+00,2.657753932957000131e+00,6.568932643500000057e-02,1.032863788181000109e+00,2.050801871182999836e+00,-1.995113155286500017e+01
6.259773101559999997e-01,7.026711542462000359e+00,2.985224827643000012e+00,6.768928183599999537e-02,5.498170206400000426e-01,3.304778005170999844e+00,-1.940095932430000047e+01
2.834856666480000120e-01,7.871251040296000312e+00,2.941730075335999839e+00,5.466016942500000197e-02,1.018394971988999975e+00,2.243339242043000059e+00,-2.202027035599699900e+01
1.482142290529999962e-01,4.973581360788999817e+00,2.652594148097000115e+00,3.250289558600000239e-01,1.300663592792999923e+00,1.290699298685000107e+00,-2.244501992465200146e+01
1.439749171035999975e+00,3.709610429727999925e+00,2.638005661807000024e+00,2.816308859000000043e-03,-2.300347619460000048e-01,5.591932569784000329e+00,-2.075111862999600021e+01
5.923605659549999736e-01,5.491951371230999968e+00,3.258845440991999798e+00,1.332383170720000121e-01,4.240148358299999920e-02,4.426228575524000064e+00,-2.083714727889200091e+01
4.241703064530000233e-01,5.990227268072000122e+00,2.748209679232000102e+00,4.277903427070000042e-01,7.220554805829999534e-01,2.684050646078000035e+00,-1.855719534938700122e+01
6.483375192070000015e-01,5.894077733033999955e+00,2.922195132795000205e+00,1.690879138020000005e-01,2.964229666450000078e-01,3.872917903312000032e+00,-1.825535808406300120e+01
1.231438219254999966e+00,4.091234596561999837e+00,2.311625898665000012e+00,1.358580347600000029e-02,3.763585046790000055e-01,4.099293051603999594e+00,-1.880044290876299939e+01
5.017335993920000181e-01,6.818631942340999785e+00,3.112349131329999796e+00,4.101503389530000154e-01,4.494345934410000076e-01,3.516850862566999858e+00,-1.876410430115999972e+01
2.223249983679999875e-01,5.751362766340999855e+00,2.742315444044999939e+00,1.852246465990000091e-01,1.131629456790999910e+00,1.951715492334000102e+00,-2.257035723218000101e+01
1.023845540721000091e+00,3.860228491350000013e+00,2.760392203773000208e+00,1.328837526399999913e-01,-3.936402161490000218e-01,5.019659427376000238e+00,-2.233959275555299939e+01
4.296686301559999865e-01,6.550470949127999987e+00,2.816441811548000107e+00,3.869511118999999916e-02,3.396959524450000045e-01,3.612634924885000043e+00,-2.206075657259999900e+01
1.509110347895000093e+00,4.148637584031000358e+00,2.714523735121999959e+00,2.313621133540000041e-01,-4.190891605759999861e-01,5.149252031219999637e+00,-2.057973287898600034e+01
-1.495327279919999863e-01,4.620465829768000354e+00,2.735640272808999907e+00,2.038302017149999923e-01,1.257114242165999984e+00,1.346859516007999913e+00,-2.232760491423400140e+01
-2.404484701780000011e-01,4.631273523571000084e+00,2.792191762042000036e+00,2.055905058520000050e-01,1.279040678619999927e+00,1.164221885983000027e+00,-2.328725193110599889e+01
1.198836794670000011e-01,4.439976019043999855e+00,2.308347106907000068e+00,1.659376774999999846e-02,1.197193490430999985e+00,1.352298926615999930e+00,-2.256532790811199973e+01
7.134095431220000005e-01,5.571119560546000216e+00,3.054794358755000161e+00,1.593349204610000069e-01,3.993415206599999767e-02,4.192807864970999887e+00,-1.970857085211800097e+01
4.985494260289999868e-01,4.652082244308999748e+00,2.468731479170000132e+00,4.192899615500000204e-02,8.083075639840000548e-01,2.813192540804000163e+00,-1.788279633824199877e+01
-1.199258344399999933e-02,4.370378211182000427e+00,2.602188103017000209e+00,5.795415242299999797e-02,1.271589625852000083e+00,1.117188454894999960e+00,-2.236369963335900124e+01
1.582672343669999926e-01,5.512851280719000435e+00,2.963053992107000045e+00,4.036930221800000274e-01,6.959594258210000106e-01,2.637586651090999990e+00,-1.912061646085799893e+01
1.661190951139999983e-01,5.031464506343000131e+00,2.429860242645999868e+00,2.071073157000000164e-02,1.498991531262999999e+00,1.106183696215000012e+00,-2.411550614625100053e+01
6.339175357740000072e-01,5.236153330878000389e+00,2.550033936645000221e+00,7.492067346500000391e-02,6.706561098279999467e-01,3.147566527818999926e+00,-2.028733995879499830e+01
7.981756825500000430e-01,3.722312207874999945e+00,2.218940401286999986e+00,1.439157413000000021e-03,5.675483892720000201e-01,3.416562715945000051e+00,-1.913172176349199916e+01
4.759021467239999970e-01,5.127840129089999976e+00,2.613867984850999804e+00,2.158924720600000069e-01,4.854215815219999897e-01,3.218253465567999960e+00,-1.959902212463699911e+01
8.148594562550000031e-01,3.688211646187999904e+00,2.156853418197000050e+00,3.414449034400000166e-02,6.881342323510000192e-01,3.205607256302999808e+00,-1.891103606712299978e+01
8.882474259129999883e-01,3.184289247518000021e+00,2.209201684995000026e+00,6.920619058900000231e-02,6.003242962100000524e-01,3.292564165422000144e+00,-2.285052847445599866e+01
9.415459717840000131e-01,3.480358791812999897e+00,2.252650426843000098e+00,6.743265109000000021e-03,3.943315740389999879e-01,4.013196002875999646e+00,-2.025381394926499823e+01
7.753683788130000254e-01,5.143450818772000055e+00,2.556613540555999986e+00,3.353846764749999765e-01,6.793538420950000489e-01,2.898229247510999862e+00,-1.807142389527700033e+01
