# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
-2.050650903999999899e-02,6.160402630952000358e+00,2.805051307664999882e+00,1.808836803699999940e-01,2.404215698707000026e+00,2.470051075150999864e+00,-4.110048454458299716e+01
-5.460911658300000165e-02,4.640967506554000366e+00,2.457786239688000141e+00,1.518075030640000100e-01,2.473101703614999813e+00,2.873875192563000169e+00,-4.213883477114600140e+01
7.614338879219999523e-01,4.037580064982999595e+00,1.987622403765000101e+00,1.566371363880000034e-01,2.044981341231999927e+00,2.697464670001000098e+00,-3.946832779202799912e+01
9.547039599019999656e-01,4.120565146386000244e+00,1.801145921800000105e+00,1.844691974240000032e-01,1.510452921326999931e+00,2.467863956527999836e+00,-4.421831625678900224e+01
-2.752760847000000014e-03,5.207929980584999896e+00,2.493666198565999803e+00,5.367884494879999746e-01,2.265381998232999905e+00,2.594435400466999830e+00,-3.998864313809799853e+01
-6.687894265600000110e-02,4.846299846862000216e+00,2.413530513072000172e+00,6.215772909299999843e-02,1.484898629314999940e+00,2.802250799618999810e+00,-4.475820636166699984e+01
1.364909092601999996e+00,3.883104382942999866e+00,1.585569900177000058e+00,4.599112710139999782e-01,1.857367256986000026e+00,2.528560744833999951e+00,-3.893194855490700235e+01
8.713565268799999819e-01,4.506615247414000436e+00,1.925949841116000094e+00,2.170020468620000031e-01,1.254940648550999960e+00,2.571878183991000100e+00,-3.954151793755099931e+01
2.942447584869999910e-01,4.601735529587999807e+00,2.525858346142999977e+00,3.689385107640000272e-01,1.597320174662999914e+00,2.707752747618000111e+00,-4.426300900773799896e+01
-8.834907247300000099e-02,5.128030525244000160e+00,2.792947004836999980e+00,1.449507074910000026e-01,2.874805096524999826e+00,2.408317014182999927e+00,-3.714159783475499665e+01
3.675593871180000138e-01,6.389434341069000212e+00,2.612791084935000008e+00,6.169146381199999696e-02,1.225345871208000093e+00,2.708679378839999874e+00,-4.025660951611499883e+01
1.164792821800000010e-02,4.643254039860000404e+00,2.602067863244999835e+00,5.763789257000000339e-03,1.211905745748000029e+00,2.763371607735999991e+00,-3.967099618697299945e+01
1.417141695596999984e+00,3.838552514103000135e+00,1.559161347617000093e+00,4.605452874520000184e-01,1.840326695357999975e+00,2.532665591554999818e+00,-3.672824425666200199e+01
2.040878500630000092e-01,4.723558608145999926e+00,2.371223794321999812e+00,2.576605736259999779e-01,1.326823149933999968e+00,2.484129456904999866e+00,-3.378434582049000312e+01
3.267141887939999934e-01,4.451598996941999786e+00,2.217199931160000137e+00,1.732710828079999932e-01,1.962355127229999940e+00,2.595734094267999836e+00,-3.347027965526599758e+01
