# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
5.795714560800000470e-01,4.809222926793999875e+00,2.094381892139999923e+00,1.800315767139999967e-01,8.375169438649999742e-01,2.654395521037999917e+00,-3.031503911286700159e+01
-5.402219309399999836e-02,5.505195562809999998e+00,2.797008953015999833e+00,3.035073353859999989e-01,2.096093147559999981e+00,2.367137764038000025e+00,-2.760011748739000126e+01
3.407878911739999905e-01,4.891867823491000244e+00,2.428979111553000170e+00,1.705165800220000138e-01,1.787529223643000043e+00,2.383804050731999968e+00,-3.067343008370099966e+01
-1.928279647900000074e-02,4.431651570628999615e+00,2.635491406638999834e+00,3.349682294010000172e-01,3.267070370990000083e-01,2.499759308665999935e+00,-3.157150663948500124e+01
4.182149568920000005e-01,4.324899000891000433e+00,2.163696516074999909e+00,3.103895922389999784e-01,1.850911734784999929e+00,2.469485683955999988e+00,-3.004199153419499879e+01
3.680237827839999976e-01,4.492474395108000174e+00,2.267067926668000055e+00,5.596716086299999976e-02,1.219806888829999991e+00,2.725837025981999950e+00,-3.122265130025299840e+01
1.642245382839999934e-01,4.479342041193000057e+00,2.435275124887999798e+00,1.425147860179999948e-01,1.628868829455000000e+00,2.627623241969000212e+00,-2.843016152937600083e+01
-3.055122845039999757e-01,4.118190982466000349e+00,2.799093437588000111e+00,2.120128425549999973e-01,4.040917255409999798e-01,2.488522361938000138e+00,-2.844744850129699998e+01
-2.594473494969999905e-01,5.208997760986999737e+00,3.077385312327999944e+00,6.942747306100000015e-01,2.227901116341000076e+00,1.989913712312000094e+00,-2.953876125569999900e+01
1.049962554509999979e-01,4.486635884926999829e+00,2.449448176000999844e+00,1.857381385330000023e-01,6.925254851859999894e-01,2.637091553499999907e+00,-2.831270089996199957e+01
-1.902145424289999887e-01,5.038619624655000351e+00,2.707724988020999923e+00,4.749527177630000208e-01,5.789003856159999906e-01,2.122068441839000119e+00,-2.987959458476500174e+01
1.191997670804000098e+00,2.883905767498999850e+00,1.102096219192000071e+00,7.189006999689999677e-01,2.411557131629999962e-01,2.216949890340000007e+00,-2.897594665869300101e+01
6.035625998970000072e-01,3.579462310885999976e+00,1.807365836063999920e+00,4.281470710020000014e-01,1.562064688745000041e+00,2.243985882910000118e+00,-2.990217908751500175e+01
-9.679212474800000243e-02,4.603210549467999790e+00,2.557977239872000208e+00,1.249590196330000041e-01,1.079061275903000050e+00,2.518153373161999831e+00,-3.176039830627100002e+01
-4.475714468349999975e-01,5.541760638467000177e+00,3.253712875798000059e+00,8.597381070600000619e-02,1.602314399486999941e+00,2.517218231764000169e+00,-3.031935126494800059e+01
4.070960950199999789e-02,3.948085939330999938e+00,2.385344755439000153e+00,3.602877744719999997e-01,1.196101230875000088e+00,2.765506113739999883e+00,-3.330692698944699970e+01
6.057419229899999730e-02,4.208276554279000159e+00,2.522843309136999945e+00,4.317754277849999989e-01,5.038489143300000084e-01,2.639262875857999902e+00,-3.220879380211400189e+01
1.440564734729999907e-01,4.297063399986000398e+00,2.511112959390000121e+00,2.025265882479999890e-01,1.239538686339999973e+00,2.691334196989000116e+00,-2.945703657879300152e+01
-4.139217392399999890e-02,5.423301846432000417e+00,2.743993255311000024e+00,2.982863567080000222e-01,2.739192536468999961e+00,2.400746184342000156e+00,-2.764174189788700176e+01
-1.598858017910000096e-01,5.724349535038999903e+00,2.884050093504999968e+00,8.735716390999999359e-02,2.309580253665000082e+00,2.433759713828000049e+00,-2.979318102953299885e+01
6.597046793300000156e-02,5.513298394555000037e+00,2.729959370337000202e+00,3.268814915589999814e-01,2.219597382093000171e+00,2.409958498063000221e+00,-2.710461449287100066e+01
1.052023148688000065e+00,3.387350004392999825e+00,1.624129532541999987e+00,1.810359363830000012e-01,1.294388224256999953e+00,2.593143446772999905e+00,-2.854500349138800175e+01
-6.611392605700000535e-02,4.004741997836999801e+00,2.464616221038999910e+00,4.980293041000000143e-02,1.633558181986999980e+00,2.565870057130999804e+00,-2.927485354619599889e+01
-2.715724783499999864e-02,4.803295013778999589e+00,2.637373156175999878e+00,1.892640884010000080e-01,1.525321593771999940e+00,2.624016173562000009e+00,-2.942384555135900115e+01
3.852819112279999847e-01,4.506635597770999979e+00,2.304512556680000213e+00,1.204998323049999986e-01,8.637215664009999516e-01,2.516174018013999980e+00,-2.853736802236999992e+01
-2.438894421299999879e-02,4.827607159082000443e+00,2.461446444158999824e+00,3.561029301349999954e-01,1.931262319403999950e+00,2.533283394660000187e+00,-2.916886398521900148e+01
-1.635111493360000001e-01,6.002905359492999970e+00,2.851128304203999875e+00,7.037225133169999758e-01,2.211810091993999805e+00,1.982883582401999911e+00,-3.067384916260499850e+01
-6.974280690799999904e-02,4.306161180469000094e+00,2.548574840209000048e+00,3.730121179809999798e-01,1.646886219902000015e+00,2.387929510970999925e+00,-2.802188888242600129e+01
-3.311475236950000012e-01,3.795299392797999882e+00,2.658263219558000046e+00,4.853043426629999879e-01,2.365579075999999989e-02,2.029533003411000180e+00,-2.949237160237899857e+01
1.139742745790000011e-01,4.168547809332999954e+00,2.310727109437999971e+00,8.587245428199999364e-02,8.977277652720000445e-01,2.694962784982000148e+00,-3.069120678845100159e+01
-2.050593129970000039e-01,6.343552417756000317e+00,3.077125860992000028e+00,6.729879794609999744e-01,2.339251896877000192e+00,2.068972202129999882e+00,-2.816576042848100059e+01
-1.653556264790000119e-01,4.983588213715999693e+00,2.863340765898000129e+00,1.298351159920000109e-01,1.414250725862000069e+00,2.555844071146000207e+00,-2.734933738806099868e+01
-9.348763853699999793e-02,4.777279661109999687e+00,2.599221280144000001e+00,2.836563197920000112e-01,6.666599652850000446e-01,2.512245148968000219e+00,-2.889670879828599936e+01
-4.767968542099999818e-02,6.611263679478000199e+00,2.927751356587999787e+00,3.373098552000000083e-01,2.717393389911999968e+00,2.234391882848000055e+00,-3.118270111738700123e+01
1.126256514970000039e-01,4.331884308354999824e+00,2.356840222559999809e+00,5.634227894999999792e-02,9.512395868699999868e-01,2.772796411249999871e+00,-2.849242727665100006e+01
1.166460517299999951e-02,3.859650275729999969e+00,2.152571079292000089e+00,4.363287009929999738e-01,3.655963154019999939e-01,2.185178706439999896e+00,-2.834152378328600008e+01
1.571986326600000039e-01,5.411341345325999974e+00,2.598823686231999996e+00,1.108380667790000024e-01,1.359217121766000069e+00,2.543571671190000050e+00,-2.924448723651800108e+01
-1.371426561540000089e-01,4.515181154011999709e+00,2.609218722705000104e+00,1.735585916800000059e-02,3.447773153842999871e+00,2.641891609455000012e+00,-2.962148947380400088e+01
1.413295474250000072e-01,4.294454081471999807e+00,2.231717027659999797e+00,4.258966885370000233e-01,1.943018180266000039e+00,2.755344593709999845e+00,-3.290524470109900079e+01
-2.773824932269999821e-01,4.265006054152999937e+00,2.600954396893000009e+00,9.956391547399999487e-02,3.522789433704999862e+00,2.599811908031000041e+00,-2.899641564128799942e+01
4.303596341850000062e-01,3.747588862816999988e+00,2.055067117804000087e+00,3.079217732239999950e-01,1.731519133304999958e+00,2.575769072841000096e+00,-3.011217985954599996e+01
4.477995957370000113e-01,4.220515402533999705e+00,2.027011956627000178e+00,1.479082725189999892e-01,7.621045904490000300e-01,2.949855596707999794e+00,-3.323419422661800127e+01
1.408374880040000054e-01,5.225444464351999940e+00,2.611026876226000049e+00,8.751029377999999803e-03,1.396793769929999929e+00,2.456517127266999889e+00,-3.006246707812299945e+01
-1.729925601179999883e-01,4.235279811715000342e+00,2.374477785918999828e+00,2.566145912089999870e-01,5.411417113109999733e-01,2.238731429087999825e+00,-3.053938011243300110e+01
7.438501797030000473e-01,3.476094440914000216e+00,1.816059789641000011e+00,6.983884450999999771e-02,7.925956847430000174e-01,2.579815079801000000e+00,-3.006789659521500013e+01
2.360724151019999995e-01,4.240640888373000017e+00,2.321053685734999927e+00,2.702294444050000188e-01,1.412074512265999893e+00,2.368649098135000131e+00,-2.827571544273800086e+01
1.365528069638999975e+00,3.061556953080999843e+00,1.495641587714999998e+00,1.877326950679999995e-01,1.427562990326000092e+00,2.685804681131000127e+00,-3.446631549309100251e+01
