# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.642949038119999872e-01,4.234553492338999803e+00,1.975136920046999922e+00,4.490816046500000214e-01,8.327910374339999588e-01,2.149520924947999845e+00,-3.797589002488300025e+01
3.504958039859999985e-01,3.633347782480000010e+00,1.715466092643999962e+00,2.112772505930000100e-01,2.547589169360000128e+00,2.345093126792999971e+00,-3.562953527519000119e+01
-1.643475550930000029e-01,4.931913621977000339e+00,2.478184469608999851e+00,4.172032887989999828e-01,8.728345883050000475e-01,2.032726263075999906e+00,-3.586385595835199780e+01
5.037935278499999781e-02,4.796616643055999774e+00,2.191081002682000012e+00,5.380529053660000338e-01,8.705437285249999491e-01,1.970539169203999963e+00,-3.458454835390499937e+01
3.300358171750000236e-01,5.325098310412999858e+00,2.223279654469000111e+00,4.398621404900000115e-02,1.420423689458000016e+00,2.606423669839000201e+00,-3.363505386612700221e+01
2.057770976399999896e-01,5.929314481341999787e+00,2.444393280526000023e+00,7.923533876999999670e-02,3.001394169540000156e+00,2.425820092946000095e+00,-3.698847645159300157e+01
-2.454250373450000133e-01,4.539093790092000091e+00,2.415231172851000085e+00,1.056655687660000009e-01,2.529011928909000062e+00,2.544549419271000090e+00,-3.622053394073699906e+01
3.005245751399999998e-02,5.892407115024999698e+00,2.691547238370000095e+00,1.992656324659999867e-01,2.625618537139000175e+00,2.479933811210000005e+00,-3.229336897755000280e+01
-5.152731683700000065e-02,4.052020667015000299e+00,2.352531898294000001e+00,1.595878374749999939e-01,8.626597980579999714e-01,2.340505962863999923e+00,-3.752761468991199933e+01
1.947227512270000016e-01,4.384054479865000076e+00,2.179161133708999998e+00,2.571034825330000273e-01,1.019174565049999925e+00,2.417714658518999915e+00,-3.801879526671500287e+01
4.611079357000000267e-02,5.358338614360000030e+00,2.469746121436999786e+00,1.684308111030000110e-01,1.812223516920000055e+00,2.250192621587999930e+00,-3.375311290001700115e+01
2.716029526320000165e-01,4.666869193393000437e+00,2.220419309787000195e+00,3.327139155900000339e-02,2.631229631979999928e-01,2.256491430053999991e+00,-3.532702451666799703e+01
3.361908781200000085e-02,3.667679456276999872e+00,1.939731544403999974e+00,2.880256096289999790e-01,5.079264783739999567e-01,2.507113672463999965e+00,-3.604353436303600233e+01
1.672450545979999870e-01,4.557155523059999602e+00,2.205451891387999908e+00,2.351852286760000021e-01,1.462873704878000058e+00,2.348777813107000068e+00,-3.334848322251900044e+01
7.576314439400000378e-02,5.286626683855000230e+00,2.324814782489999843e+00,1.427348715669999879e-01,2.404263509230000206e+00,2.250539544993999996e+00,-3.465923778452599890e+01
8.478173524309999820e-01,4.695463471815999768e+00,1.906564004313000105e+00,2.929427224150000231e-01,1.273791438546000077e+00,2.570706678646999865e+00,-3.992622423497199691e+01
-1.778704220189999963e-01,4.897137433784999772e+00,2.441486027077000021e+00,5.588478560440000020e-01,1.434288457834999919e+00,2.259595808868000155e+00,-3.588913187130700067e+01
-1.241847834779999937e-01,4.538311935782999740e+00,2.302580808252999933e+00,1.976653736250000015e-01,1.285092903258000074e+00,2.163335380946000086e+00,-3.547886392012500067e+01
7.436674066699999752e-02,4.899040584450999880e+00,2.460406583706999939e+00,3.348687797120000198e-01,1.653393906582999895e+00,2.279723567442999865e+00,-3.583697708005099969e+01
6.447448984199999344e-02,4.788218204527000310e+00,2.338094986690999910e+00,2.793547422259999857e-01,5.367613529470000033e-01,2.271822541306999899e+00,-3.450602305902400246e+01
1.489335334680000067e-01,5.307282410672000239e+00,2.344885981027999833e+00,4.227105927000000124e-02,2.434373355064999966e+00,2.109724332218000153e+00,-3.902532744628499728e+01
6.729625399759999738e-01,5.197288593808999657e+00,1.990473042164000006e+00,3.346470616669999787e-01,6.362525712169999625e-01,2.360230011326000188e+00,-3.773587797649999942e+01
8.996580665799999710e-02,5.376318203397000062e+00,2.459551423276999937e+00,3.091727094999999759e-01,2.194287835858999891e+00,2.140343769809000207e+00,-3.557877866196599825e+01
-9.046814272400000023e-02,4.133377618092000105e+00,2.220404745923000078e+00,9.317477392700000693e-02,1.849940945254999969e+00,2.540023021509000056e+00,-3.757383000478999691e+01
-1.475800056590000076e-01,4.703991627237999573e+00,2.571660335679999854e+00,2.448128888380000090e-01,2.894387724517999860e+00,2.106932284965000068e+00,-3.622613430650299904e+01
-3.010001491689999753e-01,3.829747362430000024e+00,2.341144481448000025e+00,4.187998363639999777e-01,1.003883597930000038e+00,2.020781873904000214e+00,-3.557575455343800286e+01
4.881007945399999659e-02,5.258024594131000207e+00,2.529454848884999940e+00,3.034874947089999941e-01,1.476406050540000070e-01,2.208578899752000169e+00,-3.326570660629599985e+01
1.478316169949999981e-01,5.822685073803000044e+00,2.492678702382999933e+00,1.054196539980000041e-01,1.222339729968999977e+00,2.398620257999999783e+00,-3.334806873752999934e+01
-3.578625482880000153e-01,4.615259740461000071e+00,2.638065971602999937e+00,3.643685327089999926e-01,7.534844969770000400e-01,1.993007061259000068e+00,-3.663237648777000288e+01
1.210105955870000027e-01,4.492700863096000141e+00,2.145158840783000009e+00,3.739245854620000253e-01,1.304749766412000023e+00,2.138899637268000031e+00,-3.781991536973699652e+01
