# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.879449750709000000e+00,2.232971283783999894e+00,2.044820140330999791e+00,3.853830009559999770e-01,3.666602101699999866e-02,5.482095097562999619e+00,-2.052472404181499854e+01
1.177707930009000092e+00,3.502880670062999968e+00,2.307446168234000172e+00,2.572276839170000162e-01,7.099824260260000353e-01,3.668675573574000204e+00,-2.276612923572499980e+01
1.620244531348000061e+00,3.752226065419999923e+00,2.571411406536999955e+00,1.407739496260000112e-01,3.658547185799999879e-02,6.593395551489999562e+00,-1.606541189121099933e+01
1.126259840678000002e+00,2.562448295265999931e+00,2.168331995164999970e+00,1.424226972179999939e-01,2.291914948890000081e-01,5.367260975946000379e+00,-2.040461218566499824e+01
1.765799625532000094e+00,3.423712768614000090e+00,2.889540343010000178e+00,2.449464993819999992e-01,-2.543921583500000083e-01,6.841434690209999836e+00,-1.715573769044799946e+01
1.399803370884999953e+00,4.486264161361999570e+00,3.031210670741999902e+00,1.173889664200000044e-02,-1.629245293809999939e-01,7.095212405254000210e+00,-1.744617331827300077e+01
1.636962683766000071e+00,4.370749427430999923e+00,2.773778966426000192e+00,1.499698554730000133e-01,-1.204334373119999996e-01,6.999968300223000206e+00,-1.554521390517500024e+01
1.200706114908999922e+00,4.403106956146999984e+00,2.242844497779000079e+00,9.262218520100000407e-02,1.072036670983000040e+00,3.486246456922999837e+00,-2.485715368359100097e+01
5.284230145249999566e-01,5.760256585758000369e+00,2.849931909723999901e+00,4.063064948600000198e-02,8.977065270139999997e-01,3.557031732726999795e+00,-2.269158202565200000e+01
1.007179266907999970e+00,3.031420875527000014e+00,2.299684277438999835e+00,1.286346989109999894e-01,4.125668989399999820e-01,5.044602888655999706e+00,-1.949886209023199868e+01
1.246158335315000087e+00,5.838299313690000325e+00,2.947080771481000117e+00,7.977801803900000377e-02,1.521273270369999930e-01,6.307084511633999746e+00,-1.826272033721399879e+01
9.145093169929999766e-01,4.551821951714999592e+00,3.068275318976000143e+00,3.551714953610000114e-01,-8.006143417000000095e-02,5.832814311155999576e+00,-1.868280112096699952e+01
1.156101401689999975e+00,4.067765902221999852e+00,2.402603797097000005e+00,6.118239741999999953e-02,6.444504109880000442e-01,4.098792721907999592e+00,-2.020115505521399868e+01
1.430604413603999925e+00,4.241200212887999754e+00,2.739117281627999834e+00,6.946068701499999443e-02,1.011538416559999987e-01,5.961348149548999942e+00,-1.673668919912600117e+01
1.458246987799999950e+00,4.400420745913000253e+00,2.762904861362000197e+00,1.240011728570000055e-01,3.281465696959999789e-01,5.378200914923000120e+00,-1.944088504130199979e+01
1.271102685328999948e+00,3.299744738299000169e+00,2.481598645445000084e+00,5.490726802800000028e-02,2.632456463069999808e-01,6.393488705051000309e+00,-1.881238011538500032e+01
1.894872555839999917e+00,3.507245437634999963e+00,2.284076837398000048e+00,3.495341400129999831e-01,2.118256628869999991e-01,6.169734790840999850e+00,-1.728876912197900140e+01
5.848103701229999674e-01,4.617408095076999786e+00,2.897378348618000032e+00,1.643202006579999874e-01,5.218078059299999794e-01,4.588217573530999793e+00,-1.986783594731399916e+01
1.515165100689999989e+00,2.646791983527999825e+00,2.365619563377999945e+00,7.451675918099999463e-02,6.387638999299999343e-02,6.251204509432000123e+00,-1.758051632174700174e+01
1.631854236085999998e+00,3.923863940992999844e+00,2.678082961427000086e+00,2.315703528330000094e-01,1.213699802549999957e-01,6.102641525463000427e+00,-1.659058149134400040e+01
1.357730324397999899e+00,4.879494078293999948e+00,2.649348735915999953e+00,8.461878855200000160e-02,6.890983783970000554e-01,4.624607658919999587e+00,-2.172626327542900171e+01
1.643428109787999913e+00,3.897908316406999862e+00,2.344994145292000010e+00,1.668313779320000079e-01,3.393311744229999816e-01,5.466282286179000138e+00,-1.861653530034699955e+01
1.328544484710000084e+00,3.968136430422000149e+00,2.977385051104000091e+00,2.364009480439999977e-01,-1.772583421310000018e-01,6.532890059807000327e+00,-1.514020068226299998e+01
2.596350813359999954e-01,3.986184844684999895e+00,2.424562050732999907e+00,9.992997455400000339e-02,1.373636520827999918e+00,2.072532554622000145e+00,-3.047248632254800071e+01
1.350039876961999896e+00,3.005042162602999944e+00,2.246807398612999940e+00,1.834746617920000045e-01,5.076360395019999805e-01,5.132946443596000385e+00,-1.995487757852599842e+01
8.775925029969999791e-01,4.516220291306000334e+00,2.769214811173999813e+00,9.007545057999999383e-03,2.732021185590000067e-01,6.037867533798999986e+00,-1.980680244644999988e+01
1.807439676833999975e+00,5.235816530047999962e+00,3.086955923419000047e+00,1.696375797699999910e-01,-2.311724307749999929e-01,7.384047082858000266e+00,-1.672495426094300086e+01
1.440109984493999962e+00,4.219826373062000258e+00,3.043708408930999809e+00,4.481329403800000249e-02,-2.499910325960000013e-01,7.725857770170000194e+00,-1.838663017933799892e+01
