# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.902771929169999876e-01,3.850567941831999796e+00,2.426873334829000139e+00,1.258059955580000111e-01,1.398248184355000090e+00,3.540360798687999910e+00,-1.425600302763099947e+01
6.259237706660000233e-01,4.270348796718000273e+00,2.191436927137000001e+00,1.775758399700000101e-01,1.338996477327000001e+00,3.427312929100999828e+00,-1.776269090776699855e+01
4.112177294880000056e-01,5.465905278309000082e+00,2.670116085705000142e+00,1.467407119249999892e-01,1.079539340611999965e+00,3.682241107907000099e+00,-1.521212356296999957e+01
4.720333602219999869e-01,3.511584515919000005e+00,2.234991977292999810e+00,8.237949478400000136e-02,1.385669261087000059e+00,3.761927035473000114e+00,-1.653439303489300016e+01
6.535782688839999466e-01,3.658873187326999954e+00,2.270097802780000062e+00,1.367005145740000094e-01,6.951006774050000336e-01,3.725090966762000022e+00,-1.715204112221600141e+01
2.058199724839999967e-01,4.233801865363999717e+00,2.635350251166999946e+00,7.307924027400000688e-02,7.555814820499999473e-02,3.410067141162000048e+00,-1.646484782994999918e+01
5.859060403269999995e-01,3.573226640302999968e+00,2.068779449177999830e+00,6.056192864499999884e-02,1.262690546568000061e+00,3.667296586687000204e+00,-1.628632377205200044e+01
3.285601289910000111e-01,5.142192933449999614e+00,2.560209915880999887e+00,1.642734121220000010e-01,5.296752492520000466e-01,3.464383261630000099e+00,-1.564752939751499916e+01
3.158029907809999925e-01,3.687830760915999928e+00,2.198363188746999874e+00,2.028196685720000114e-01,1.159126570696999980e+00,2.915816201778000050e+00,-2.150276409935500155e+01
3.943288259380000049e-01,4.453191084594999793e+00,2.374945313045000006e+00,2.971950275199999880e-01,1.666160496098000099e+00,3.552858319425999944e+00,-1.430567994486900041e+01
6.145987879169999557e-01,4.934717556385000314e+00,2.430246784482000155e+00,4.023131574799999888e-02,9.207914698310000201e-01,3.918290855217999802e+00,-1.630988464375100122e+01
-5.372679445899999906e-02,5.070150179085000097e+00,2.730919808406000016e+00,1.074203980570000022e-01,6.223637847249999799e-01,3.263319436251999939e+00,-1.876042296721499980e+01
3.104677223719999879e-01,4.539692547880999740e+00,2.405006941361000017e+00,6.004575988039999590e-01,5.273469168090000325e-01,3.600042828784999926e+00,-1.498098544258400011e+01
2.237189437500000100e-01,3.817330257007999883e+00,2.330487811337000004e+00,1.174268189129999973e-01,1.067292477942000106e+00,3.334621633754999870e+00,-1.714092013762600075e+01
2.849867426859999942e-01,3.751497587402000011e+00,2.445188216478999976e+00,1.402226675469999961e-01,1.442822313433000048e+00,3.781607348047999917e+00,-1.602664090778100103e+01
1.018460634983999968e+00,3.129091201097999875e+00,1.739041763978999899e+00,2.373784708839999924e-01,1.208308118828999911e+00,3.658843447719999808e+00,-1.605159962976999921e+01
3.728430137839999770e-01,4.367662796960000371e+00,2.391676655868999912e+00,3.112111488499999870e-02,1.151445407358000050e+00,3.671414227171000189e+00,-1.491776265163399984e+01
1.112987522288999997e+00,4.512588218112999705e+00,2.144208469985999788e+00,3.546849129920000010e-01,1.028914025819999967e-01,3.900485957007000071e+00,-1.756869128398500024e+01
5.810502682989999723e-01,3.920390506953999932e+00,2.128202010648000186e+00,1.444751386579999908e-01,7.015755614109999705e-01,3.850707711426000213e+00,-1.639202796035700160e+01
8.546328529019999731e-01,4.023402491161999883e+00,2.248429116361999824e+00,2.469388281269999930e-01,1.842474866609999928e-01,3.401082888817000160e+00,-1.784779932411500170e+01
5.211843655890000537e-01,4.350901859487000145e+00,2.495070308352000055e+00,2.272684228780000038e-01,7.537798499119999773e-01,3.850655557261000173e+00,-1.664975611504300090e+01
2.005039209649999987e-01,3.604672313266000128e+00,2.214090437315999971e+00,2.983522161330000033e-01,1.045379497457000095e+00,3.608820544099000216e+00,-1.597745500171300037e+01
