# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
3.621407837350000269e-01,4.467073246567999867e+00,2.693974687275999980e+00,6.106422238800000152e-02,9.176220128359999784e-01,4.209944081861999976e+00,-1.534212204172299998e+01
5.972744334520000420e-01,6.981092360921000051e+00,2.937396528961000008e+00,2.174919877539999991e-01,1.765020682380000094e+00,4.053227278129999611e+00,-2.003467903637499958e+01
4.551552429269999922e-01,5.251301739581999861e+00,2.585502828574000045e+00,3.074623496080000074e-01,2.312050808037999783e+00,3.750389357590000028e+00,-1.620780181173000045e+01
7.321532750539999634e-01,3.795139298792999938e+00,2.147512632711999991e+00,4.979208466580000159e-01,3.708956079570000064e+00,3.837934194629000206e+00,-1.556126360842799983e+01
4.819171010869999772e-01,4.021822841077000277e+00,2.287243638319000016e+00,2.438240771949999885e-01,1.570054448672000058e+00,3.883682631434000054e+00,-1.481695010511499966e+01
2.238365797990000128e-01,3.880154992921999835e+00,2.581876615550000142e+00,5.483092059690000131e-01,2.435299229172000146e+00,3.234135148951999827e+00,-1.750424010330399938e+01
1.015500998130999921e+00,4.921375738831000213e+00,2.360495249042000143e+00,2.390165994490000001e-01,2.089650553440999925e+00,3.720370523575000199e+00,-1.765117449756899859e+01
4.414821649189999975e-01,5.304848046236999792e+00,2.801366204094000167e+00,1.957923020460000108e-01,2.240655790642999801e+00,3.774448574746999796e+00,-1.560674730693800072e+01
7.690829990280000361e-01,5.403911858378999788e+00,2.553938332206000084e+00,5.459897388800000195e-02,1.725453411209000087e+00,3.947811650580999920e+00,-1.524882600601699956e+01
7.337308290790000020e-01,4.590237086889000118e+00,2.372107489609999842e+00,5.085456779699999708e-02,1.346180721582000084e+00,3.772213313661000100e+00,-1.618235469325500020e+01
6.594405940730000415e-01,5.096104053058000183e+00,2.574987798427999852e+00,8.086046496599999522e-02,1.680660528203000048e+00,3.630962974780000074e+00,-1.568302569307699912e+01
4.069186969479999805e-01,4.409886579524999739e+00,2.479698027602999844e+00,2.320732203499999979e-01,1.905087368405000037e+00,3.886922620926000160e+00,-1.450313765548300005e+01
4.314825929030000062e-01,4.169658105323000186e+00,2.418841458208000006e+00,9.729032348799999952e-02,2.208438625363999819e+00,4.062393972486000315e+00,-1.638554443798799909e+01
1.759237382839999864e-01,3.877769392442000029e+00,2.434446590598999816e+00,3.261464926159999833e-01,3.411250423975999979e+00,3.573392931429999919e+00,-1.708088532943200022e+01
3.001387945949999803e-01,4.210847836643999642e+00,2.559717060126999844e+00,1.614191323339999873e-01,2.803286869742999787e+00,4.039043480552000354e+00,-1.572215331601599964e+01
1.004705168399000037e+00,3.464696002250000184e+00,1.970942559015000040e+00,2.503296755030000043e-01,2.726191162237999954e+00,3.549877141080000076e+00,-1.681166197228899861e+01
3.203776832269999986e-01,5.163707713754999595e+00,2.634364790234999809e+00,2.252033553499999952e-01,1.900549698292000045e+00,4.093416634651999786e+00,-1.598824619789900048e+01
1.387450869505000073e+00,5.550326982826000233e+00,2.242711186548000057e+00,4.186619544030000251e-01,2.281797547814000016e+00,4.069503544436999576e+00,-2.117060773678799990e+01
4.201263613740000014e-01,5.808402534806000439e+00,2.787361094766000136e+00,2.999040632100000159e-01,9.662799504429999686e-01,3.404979948713999782e+00,-1.927019598435200010e+01
2.891950239739999873e-01,6.116259540097000347e+00,3.052931697311000114e+00,6.953490916399999999e-02,1.361690487781000103e+00,4.173629859401000175e+00,-1.582841936077599954e+01
5.478811978480000455e-01,5.356014864815000109e+00,2.502823868850000189e+00,1.019850096129999995e-01,1.592493801980999990e+00,3.981870716179999992e+00,-1.848004821401699971e+01
3.366801741500000111e-01,5.375403871129000422e+00,2.649443657098999871e+00,5.846620331209999577e-01,2.258099520875000099e+00,3.326298894124000149e+00,-1.694103402052899909e+01
4.158130317900000095e-01,3.966436019960000170e+00,2.458995649009999784e+00,4.827284274649999984e-01,2.536969202287000069e+00,3.379962786137999942e+00,-1.768341673558499849e+01
3.740767111900000219e-01,4.841582108853000221e+00,2.743322836467000148e+00,3.365033650809999832e-01,3.407098228789999794e+00,3.865409167197999984e+00,-1.568569752789800020e+01
6.910038967179999991e-01,3.975294573852000024e+00,2.217790859332999798e+00,2.740033871379999875e-01,1.001789877548999952e+00,3.861526258350000074e+00,-1.452485403243399986e+01
2.277070954540000025e-01,3.415015753981999858e+00,2.154453702712999963e+00,1.233316093640000055e-01,7.751424707899999822e-01,3.746438308941999917e+00,-1.563388011816799938e+01
7.888678299050000398e-01,5.008937788236999644e+00,2.652183652254000101e+00,3.641569126099999942e-02,2.576581982925000069e+00,4.169802247633000114e+00,-1.846928138224799909e+01
6.483801311499999553e-02,5.059126056446999975e+00,2.895821961819000201e+00,5.253077067250000454e-01,3.370504563719999958e+00,3.355681258806999967e+00,-1.679035070366600024e+01
4.013983581009999968e-01,5.581473904431000221e+00,2.813037153654000200e+00,4.233139814200000128e-02,1.994232297789999997e+00,3.751262527540999869e+00,-1.619392418096100172e+01
3.535467317579999991e-01,4.045142371768999823e+00,2.312904482352000191e+00,7.601915525000000340e-01,1.604427585575000093e+00,3.687903256553000109e+00,-1.734776063897399823e+01
8.166256552180000128e-01,4.417222987744000129e+00,2.410566425228000131e+00,1.234394683749999999e-01,1.837510821336000078e+00,4.091827681893000168e+00,-1.613553793926800140e+01
6.695496009400000448e-01,4.492187441647000234e+00,2.407386743063999912e+00,2.637708774879999885e-01,1.353844455848000061e+00,3.828567625399999841e+00,-1.462549504687000024e+01
3.253216431220000149e-01,4.558541013914999773e+00,2.703883305436999951e+00,2.904515210299999928e-01,3.664587437793000113e+00,3.747761561292000110e+00,-1.590901787222600028e+01
2.926257222879999897e-01,6.307238634481000084e+00,3.039921720961999974e+00,2.738822546640000133e-01,1.868363637414000022e+00,3.908773142627000041e+00,-1.710786971640400012e+01
5.309758146869999473e-01,4.146818843682000377e+00,2.286419719093999880e+00,1.367316438370000109e-01,1.608990764502000070e+00,3.954478580915000041e+00,-1.522987344736900006e+01
1.251593851136999946e+00,5.359923043807000020e+00,2.236027472422999818e+00,2.963974579679999888e-01,2.253157445399000203e+00,3.972402588208999941e+00,-1.978901526049600079e+01
-6.307882826800000065e-02,4.384863980408000295e+00,3.047155757747999960e+00,6.101098958799999750e-02,2.260405900470999985e+00,3.752070074675999845e+00,-2.008578502358999884e+01
6.364448474570000291e-01,4.340145827987000438e+00,2.317358120023000012e+00,4.843608663599999892e-02,1.569364061828999901e+00,4.004424315889999697e+00,-1.617488441567400059e+01
2.615132174200000131e-02,4.901167246995999704e+00,2.982929503018000084e+00,1.327091585190000034e-01,2.226646742822000036e+00,3.586201965937999780e+00,-1.670127277770599861e+01
3.521186839109999855e-01,5.739348806695000249e+00,2.882693103704999871e+00,2.337522886579999903e-01,1.759710885982999962e+00,3.630708303197999864e+00,-1.443542139967700066e+01
7.289342905850000331e-01,4.605947299011000418e+00,2.345786254441999841e+00,6.176940439100000318e-02,1.135592032699999976e+00,4.025310683933000178e+00,-1.653222363678899853e+01
1.216217965763999986e+00,3.208601839587999827e+00,1.851183049525999991e+00,1.268659863709999946e-01,1.102437804115000031e+00,4.320259919923000069e+00,-1.650108950564800026e+01
1.150213562211999996e+00,3.315832530635999920e+00,1.899456786992999913e+00,1.856249775690000103e-01,7.633451971619999998e-01,4.446544348738999730e+00,-1.736941339356799929e+01
-4.779888748200000065e-02,4.084757005181000267e+00,2.795623557407000082e+00,1.902616246359999930e-01,2.514972286049999894e+00,4.072681410680999647e+00,-1.784944915842400093e+01
8.728430276759999717e-01,4.844672000166999837e+00,2.369968113292999945e+00,1.213079675729999973e-01,2.340381211735000022e+00,3.987053578525999953e+00,-1.595508038928899985e+01
1.115514620342999974e+00,2.954003049604000175e+00,1.783641238893000081e+00,1.024157139019999940e-01,9.366984300859999557e-01,3.526650274825000153e+00,-1.940063981799999837e+01
5.893028355080000003e-01,4.714651700611000251e+00,2.395526418519000167e+00,9.335275920799999960e-02,1.630996169215999991e+00,3.811785771512000043e+00,-1.520027584039899970e+01
3.100803214719999867e-01,3.913859003209999798e+00,2.606357304914999951e+00,4.942610910499999760e-02,1.667985200343000018e+00,3.580712215945000221e+00,-1.721350998289199907e+01
5.446912527260000525e-01,4.578729744889000308e+00,2.471563922734000052e+00,8.688820645599999726e-02,1.818550683605999918e+00,4.456669702806999922e+00,-1.830448439326800170e+01
1.318174823202000079e+00,5.393745501787000407e+00,2.185180113677000158e+00,2.814029653099999750e-01,2.098225092803000180e+00,3.938488350721999876e+00,-1.911875100494300028e+01
7.355089285889999662e-01,4.800779933338000127e+00,2.412472666747000005e+00,1.026856681590000014e-01,1.255420191055999890e+00,4.095292062469000349e+00,-1.468250641090400066e+01
5.208451830350000478e-01,5.428158252988000143e+00,2.784352155647999982e+00,1.557683981970000020e-01,1.230638487585000052e+00,4.335822563024000154e+00,-1.620559833666800031e+01
-6.245117135600000008e-02,4.161896999038999567e+00,2.855620383063000034e+00,1.673150932199999885e-01,2.193357617444000152e+00,3.922790860647999978e+00,-1.700919582839999933e+01
2.034239186179999936e-01,4.471553898856999609e+00,2.304081595776000135e+00,7.303713732879999476e-01,2.156374145237999862e+00,3.184397871782000067e+00,-1.684014643256800170e+01
1.156171818318999955e+00,4.350290624043999799e+00,2.108871189480999941e+00,2.631151234999999904e-03,2.136279435030000062e+00,3.872403309511999847e+00,-1.846000991504400091e+01
5.222121336759999455e-01,5.151162317057999651e+00,2.722456078975000082e+00,2.864085983870000018e-01,9.283989662089999761e-01,3.545295977856000036e+00,-1.651821492213699827e+01
4.250651569250000206e-01,3.541890938926000043e+00,2.258577035569000024e+00,1.195911762589999955e-01,3.180002556757000054e+00,3.872067406679000179e+00,-1.590355521252100068e+01
2.572282050940000175e-01,6.810541765098999889e+00,3.029054585377000119e+00,3.070941046919999917e-01,1.899264329678999941e+00,3.621985777448999855e+00,-1.791939689149100090e+01
6.813764020639999641e-01,4.827907345030999942e+00,2.273279329330999854e+00,1.880996459769999907e-01,1.763750909782999976e+00,4.075851686028999943e+00,-1.794112271493499833e+01
3.920548328390000004e-01,4.385639633951000427e+00,2.447926679422999907e+00,6.234848693700000000e-02,1.937077576667999956e+00,4.250146001340000090e+00,-1.732557502230200086e+01
4.161427311520000116e-01,3.523039953571999838e+00,2.254220050369000194e+00,1.104633152800000018e-01,3.145242628431999865e+00,3.892263470348999999e+00,-1.614697235058800118e+01
3.426871865889999924e-01,5.100733491438999678e+00,2.444045859160000056e+00,4.765871284539999753e-01,2.334941716434999925e+00,3.879834880994000201e+00,-1.786075521972399827e+01
7.446899803719999600e-01,5.476956736781000146e+00,2.449821341968999810e+00,5.644495684999999673e-03,1.924346487071000089e+00,4.274328318333999732e+00,-1.640371656210900042e+01
7.656950969219999958e-01,4.851994962594000427e+00,2.594985393823999953e+00,1.061044553130000012e-01,1.647445438911999904e+00,3.944491740245999800e+00,-1.702587554365999978e+01
6.703258082880000357e-01,4.332277482494999887e+00,2.338674227154999841e+00,2.694320351180000128e-01,2.905043926074000193e+00,3.735126450229000028e+00,-1.459544406791700055e+01
1.193185520581999892e+00,3.249211163223999943e+00,1.818555582889000100e+00,1.854633709109999862e-01,8.689682335659999479e-01,4.047853996967999635e+00,-1.703023171238299938e+01
