# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.880206561997999959e+00,6.378641360877000288e+00,3.019957180894000004e+00,3.295471052999999761e-01,-9.937245857899999757e-02,7.446533730809999696e+00,-1.988295572054299853e+01
1.466601623003999988e+00,6.387454586698999570e+00,2.810286979775999949e+00,1.644932520840000079e-01,6.153680364510000222e-01,5.846978976038999853e+00,-2.477279548605499926e+01
1.284633281352999923e+00,4.095298961539000082e+00,2.422085732885999931e+00,5.893568756410000331e-01,3.490038659129999776e-01,6.418404222332999787e+00,-2.468203092877099891e+01
1.198012819307999965e+00,4.785443437935000155e+00,2.680126696573000178e+00,5.881997592000000157e-03,5.807269973630000415e-01,5.112027219689999846e+00,-2.462399226847799838e+01
2.637614562257999840e+00,2.888758896465999815e+00,2.719772426385000053e+00,2.970151572100000054e-02,-6.019023815499999763e-01,8.651329670229999991e+00,-1.814446451923700110e+01
1.886110301890000063e+00,5.216459626692000029e+00,2.788255123068999808e+00,4.447544746139999727e-01,1.219056829320000063e-01,7.216090042148000094e+00,-2.273087420202499942e+01
1.601107134362000028e+00,5.046610944774999830e+00,3.371565503055999891e+00,2.787568973399999761e-01,-4.599073691660000018e-01,7.607714581827000444e+00,-2.097457447913700079e+01
1.982031959890000028e+00,6.555128805648999801e+00,3.032815801007000100e+00,2.826076348970000263e-01,-1.653838445820000058e-01,7.763909875842999853e+00,-2.009692563182600011e+01
1.186275707854000050e+00,3.171618324275999878e+00,2.477238439051999919e+00,7.128535878099999390e-02,3.476630608940000089e-01,5.531069928644999578e+00,-2.271851814809199865e+01
2.155867794020000172e+00,3.066993516456999913e+00,2.083518067663999940e+00,6.022221308100000198e-02,5.982873694660000297e-01,5.586698602012000414e+00,-2.409381539137800132e+01
2.221928748102000029e+00,4.286573610460999717e+00,2.209520433310999898e+00,1.350227683799999912e-01,5.511790824119999765e-01,5.958112789271000409e+00,-2.294434452174699857e+01
2.326652904133000188e+00,4.550247180927000201e+00,3.026244753369999874e+00,1.235739330119999951e-01,-5.977786613790000425e-01,9.463102675289999155e+00,-1.757151113843800161e+01
1.551095099911999897e+00,3.828146585385999945e+00,2.582641469699999970e+00,4.585225108759999890e-01,3.125756403220000257e-01,6.037665431126000293e+00,-1.976537325601999839e+01
1.752353922469999992e+00,3.580889149533000193e+00,2.697504067301999875e+00,4.771032189300000032e-02,-4.254943106600000274e-02,7.776158156554999756e+00,-1.994844694754199921e+01
1.794720404498999944e+00,4.803144457724999761e+00,2.609407112037000154e+00,1.195992014719999968e-01,5.771126933219999922e-01,5.155789347904000230e+00,-2.486372446015399973e+01
8.761826290659999739e-01,4.042353204168000147e+00,2.300911882209999870e+00,8.624307241900000531e-02,1.246746433223000050e+00,2.997397128648000120e+00,-3.013050483544899905e+01
1.964230393847000045e+00,6.479224637597999603e+00,3.220605463351999820e+00,2.849371299540000013e-01,-2.368631244859999985e-01,7.726074719799999713e+00,-1.853972465938399949e+01
2.359750761493999871e+00,3.825591179493000205e+00,2.561189568421000207e+00,1.109031013829999968e-01,4.151930215300000254e-02,6.964112662537999654e+00,-1.866190998876900053e+01
2.162153510911000165e+00,3.916814461687999849e+00,2.602729101437999848e+00,1.756493961099999876e-02,-8.057518624999999990e-02,7.415027687521999589e+00,-1.734514894848700095e+01
8.739070240599999817e-01,6.067223640175000376e+00,3.079128783289000193e+00,8.362883830099999971e-02,5.069382322319999634e-01,4.982724767120999765e+00,-2.439855476838100046e+01
1.222997380463000106e+00,3.967674685658999945e+00,2.800513030099999856e+00,2.819228502030000083e-01,3.296548180630000102e-01,6.308973619288000378e+00,-2.124175145872300163e+01
1.963380852825000078e+00,3.807852490893000041e+00,2.433852620467999994e+00,3.272418567500000042e-01,1.592604555340000061e-01,6.568228752076000099e+00,-1.976011627191800102e+01
1.654311608922000021e+00,4.896717275573999828e+00,2.885909029032999840e+00,1.297699854559999921e-01,1.130856690239999962e-01,7.327601234405999975e+00,-2.241807726433900072e+01
1.876172888841999953e+00,3.868603817946000056e+00,2.501148100368999927e+00,5.396201111189999899e-01,5.961383111799999773e-02,7.147883694797999787e+00,-2.016566292085000001e+01
1.289474113363999974e+00,3.959073140919000089e+00,2.703009818936000119e+00,1.871513041420000134e-01,1.681495461680000136e-01,6.078676358481000186e+00,-2.079740352192800046e+01
2.038485980731000069e+00,2.608343952699000212e+00,2.471062255224000026e+00,1.731710017620000097e-01,-3.857803560490000172e-01,7.874465844249000313e+00,-2.092917977390300166e+01
1.516933748580999941e+00,3.249143126561000017e+00,2.656520326178999802e+00,3.907604651570000254e-01,4.239439942900000147e-02,6.642724553613000182e+00,-2.087205371471500115e+01
2.349702252253000001e+00,5.832856281543000065e+00,3.200434754485999900e+00,4.264865182690000256e-01,-6.347360444859999618e-01,9.082596024762999321e+00,-1.675855307255899973e+01
1.084745638522000011e+00,3.216875490471999832e+00,2.308376209673999924e+00,9.432070608299999992e-02,7.013638399389999778e-01,4.339875934133000435e+00,-2.663185001045799893e+01
1.544903163150000092e+00,3.986286284784999800e+00,2.578831277627999796e+00,6.647554797720000019e-01,-1.255283006840000048e-01,6.029083073644000201e+00,-1.944415630438599862e+01
