# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.794105768207000073e+00,4.880611374902000144e+00,3.079961782878999799e+00,5.488204932550000414e-01,-3.861334256169999812e-01,7.698022081766000113e+00,-1.733712571098899957e+01
9.356120893360000412e-01,5.463208754165999714e+00,2.880591807561999840e+00,2.654345225579999856e-01,4.050564216499999981e-01,5.112049750029999728e+00,-2.453260312955400124e+01
2.033163101027999797e+00,4.538356345899000388e+00,2.680013646568999874e+00,1.864630122550000046e-01,-2.856129542300000004e-02,7.856365457762000126e+00,-1.660798575266599997e+01
2.782638808834999811e+00,2.455074235810000172e+00,2.624580347126999946e+00,2.221610324200000083e-02,-3.147715514539999870e-01,8.291761506400000314e+00,-1.956974713824600087e+01
1.180606210015999968e+00,4.336094128061000141e+00,2.768595082166999788e+00,8.540594659999999842e-04,2.375003074329999908e-01,6.766629048802999868e+00,-1.874087929042200074e+01
2.377617654039999806e+00,4.524135773768000135e+00,2.696298272312000144e+00,2.010952951599999927e-01,-1.950115348760000089e-01,9.222552390025999358e+00,-1.694109692699199954e+01
1.814274679366000065e+00,3.777004218125000090e+00,2.517641263639999849e+00,2.016650789649999942e-01,2.074272743570000077e-01,6.175907801253000429e+00,-2.211525351372300108e+01
1.569039310586000102e+00,4.576138775529999592e+00,2.925148157623000067e+00,9.490592963499999701e-02,4.433693870000000154e-04,8.566542532040999802e+00,-2.009399850051899961e+01
9.864964598200000045e-01,4.651533869475000138e+00,2.997954002080999825e+00,1.602941766700000104e-02,1.932161993950000101e-01,6.342951695124000366e+00,-2.078500494062199877e+01
1.442689966449999917e+00,5.943039440098999648e+00,3.046826174796000153e+00,1.396492091930000012e-01,3.347202356999999951e-03,6.794905247207999821e+00,-1.908294946433800021e+01
9.847403840770000416e-01,6.719519186069000227e+00,3.456440172904000185e+00,3.478384948139999766e-01,5.424964789000000231e-02,7.038017852313999789e+00,-1.964740021121900071e+01
1.067314185911999891e+00,5.359140261973999841e+00,2.761977179045000064e+00,1.668056660380000111e-01,6.422476190760000314e-01,4.744271572017000338e+00,-2.358823841657099862e+01
1.209894290350999935e+00,7.368564073229999956e+00,3.350242126366000051e+00,4.488834102920000180e-01,-6.519930438800000672e-02,6.414527495647999622e+00,-1.929611327436100154e+01
1.842042997214000000e+00,4.375462021625000197e+00,2.824666917819000034e+00,2.617348328500000015e-02,-3.043537879220000186e-01,8.649303081524999826e+00,-1.765788835222799946e+01
1.642866929700999901e+00,5.744345062807999724e+00,2.970119925647999981e+00,8.709322895200000136e-02,-1.109395238899999955e-02,7.657058661323000059e+00,-1.738777528319799970e+01
