# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.455700320954999905e+00,4.799441077477999862e+00,2.868272085053999998e+00,4.724051468120000208e-01,1.999878202940000016e-01,6.223134291283000330e+00,-1.887778115545999924e+01
1.169037193689999921e+00,4.814193141869999693e+00,2.475484335192999819e+00,8.614110083999999140e-03,8.104805423890000249e-01,4.817263420370999860e+00,-2.508161123049899999e+01
3.636488140312999828e+00,2.131830865176000067e+00,3.530716484541000177e+00,1.734340553529999940e-01,-1.795701077566999926e+00,1.155690064065399980e+01,-1.567667985723000079e+01
1.271777703389000092e+00,3.326790151530000017e+00,2.522518596998999829e+00,1.077817185739999989e-01,2.009523097919999890e-01,6.186449457255999818e+00,-1.855250469270099956e+01
1.392857734090999999e+00,3.304485316026999797e+00,2.559627209639999901e+00,1.148800541159999966e-01,2.030534721839999945e-01,6.193278151873999882e+00,-1.696977499591699967e+01
-7.313985567200000093e-02,4.417847410440000289e+00,3.010427996366999981e+00,1.857049920149999866e-01,1.426621565977999939e+00,1.470407147363999911e+00,-3.673684338454199860e+01
1.794218632755999909e+00,3.917366886254999958e+00,3.207944422525999872e+00,2.321987783689999918e-01,-4.728828579570000246e-01,8.698281857966000175e+00,-1.887750876051899951e+01
3.578497835837000096e+00,1.066142618271999964e+00,3.844216178980000009e+00,1.536730014730000038e-01,-2.155863265920999972e+00,1.186149447042000027e+01,-1.566736166392299978e+01
1.490647914881999991e+00,3.785031280879000093e+00,2.648769412461999817e+00,2.129828296029999957e-01,7.347818128800000237e-02,6.682434061257000124e+00,-1.802045983203700175e+01
3.796619192239999996e-01,3.200455093746000124e+00,2.316005161300000115e+00,6.347000979399999854e-02,6.934758454610000511e-01,4.211787611816999899e+00,-2.714379125421099914e+01
1.291235978865000078e+00,3.788571805939000114e+00,2.544964282447999881e+00,1.645685172259999940e-01,4.570935982680000009e-01,5.475117125307000343e+00,-1.837159382482899872e+01
1.832143823872000032e+00,4.018460779169999775e+00,2.750419852868999815e+00,2.389741418299999934e-02,-1.174870862510000030e-01,7.511764522517999865e+00,-1.629062081496000047e+01
2.016779095159999979e+00,3.364823372662999912e+00,2.577309880216000160e+00,3.046546076599999930e-02,-3.769245951000000164e-03,7.329581015293999968e+00,-1.660186435453600140e+01
1.502830565782999894e+00,4.502722002360999731e+00,3.286438855152999938e+00,1.368475684530000014e-01,-3.526125062500000129e-01,7.354571974376000298e+00,-1.953837222939899831e+01
1.780186715144999932e+00,3.205872692665999946e+00,2.416098156371000005e+00,7.081394339999999565e-02,2.242212616029999883e-01,6.474622168882000040e+00,-1.768291719009399898e+01
7.414710315329999801e-01,5.187124080172999641e+00,2.777920026132000064e+00,1.870212575749999884e-01,9.618547731650000099e-01,3.664558410819000134e+00,-2.668198404521200118e+01
7.655601212170000114e-01,5.129110806845000425e+00,3.060093938342999920e+00,3.719851055669999851e-01,4.697457503949999946e-01,5.705474179320000339e+00,-2.444567153853800079e+01
1.789595410757000016e+00,6.484274548944999772e+00,3.388702188687000127e+00,2.001465309590000075e-01,-2.301008118660000101e-01,7.895993106586000287e+00,-2.027166037105200047e+01
2.092294455466999992e+00,4.132567085125000261e+00,2.289094876459000005e+00,6.248296428320000429e-01,2.047052425600000003e-01,5.938461925871999725e+00,-1.865918275945999838e+01
1.410074643543000050e+00,5.029467039236999781e+00,3.463315444312999869e+00,2.040809464380000104e-01,-2.764962931730000073e-01,7.540721658095000279e+00,-2.225965704380699961e+01
1.794106915875999908e+00,5.228948774837999913e+00,3.353279645734999814e+00,2.334406492799999955e-01,-5.304192396639999529e-01,8.530411820950000390e+00,-1.834267559725600094e+01
1.612578595513999957e+00,6.208725980822999979e+00,3.072730615040999869e+00,5.031193681150000208e-01,-5.064062478459999683e-01,8.045375483331000055e+00,-2.203543926307699863e+01
1.859448257159000084e+00,3.242307041755000174e+00,2.192679104194999784e+00,5.220633956399999692e-02,4.401135591690000237e-01,5.936162891153999865e+00,-1.951297701711100174e+01
7.781501745709999973e-01,3.760908443289999958e+00,2.426125918942999782e+00,3.330208089899999724e-02,7.229226868050000476e-01,4.515040325393999687e+00,-2.150926018366800108e+01
1.527779075815000054e+00,6.106309313915000203e+00,3.128724324179000149e+00,7.961579026100000511e-02,2.431803503290000112e-01,6.452722195494000168e+00,-1.965064748170999920e+01
1.317483209137999989e+00,5.570964561593999775e+00,3.947012224609999897e+00,6.570965347199999584e-01,-9.781154192719999640e-01,8.681397652563999756e+00,-1.865492327300700026e+01
1.844373042401000085e+00,4.959069947777000387e+00,3.945715421562999925e+00,5.330864922519999993e-01,-9.142719345449999979e-01,8.378680926420999597e+00,-1.785403270506400020e+01
1.643903401493999938e+00,3.185493910472999790e+00,2.304333520354000076e+00,5.085560616000000395e-03,4.085976283700000211e-01,5.984651847480000342e+00,-2.051337066819500166e+01
2.295655467090000013e+00,4.012948854244999808e+00,2.802555826922000115e+00,1.208574418179999971e-01,-4.323642815850000098e-01,8.813018343087000162e+00,-1.788187651018600022e+01
1.736765452875000060e+00,7.673487246375000126e+00,3.715794966060999904e+00,5.253322007439999997e-01,-6.760936024910000341e-01,8.333091922411000496e+00,-1.818881630911199920e+01
2.395587656840000079e+00,3.731494421665999983e+00,2.849813975771999797e+00,9.321869097399999859e-02,-3.780406338739999983e-01,8.590294770356999621e+00,-1.659319823104999969e+01
4.023501495399999656e-02,4.296368797518000271e+00,3.459880427763999844e+00,2.864585161570000205e-01,9.032252519500000298e-01,3.266311052778000157e+00,-3.324356508042799874e+01
1.270241042659999986e-01,3.934324149666999837e+00,2.731603552838000049e+00,2.193205004759999910e-01,1.023617135260999955e+00,3.190972676789999962e+00,-2.870066341284400124e+01
3.613789952140000206e-01,2.827974468424999888e+00,2.257795680045000086e+00,1.012217039000000013e-01,8.469255430250000050e-01,3.723071658439999876e+00,-2.939409307989300046e+01
1.793310737174999892e+00,3.174005981311000202e+00,2.357702800384000152e+00,2.522152764949999737e-01,2.578271299909999925e-01,6.530033150917000206e+00,-1.682743001846599995e+01
2.194908690425000142e+00,3.561042557558999899e+00,2.405773696249000171e+00,5.352913065300000245e-02,4.458618926599999810e-01,6.182062288448999965e+00,-2.248243774072300027e+01
1.855380496887000019e+00,3.834983289276999940e+00,2.608850698607999785e+00,1.770921466089999952e-01,1.316377824219999992e-01,6.852758285020000173e+00,-1.767105828518799981e+01
1.730366634818000016e+00,3.341999708183999829e+00,2.518231366215999856e+00,7.900259522699999704e-02,1.846498365960000110e-01,6.455869176199000137e+00,-1.727092402611100042e+01
1.527920471447999917e+00,3.396696566631999925e+00,2.586270877260000045e+00,1.512728117799999952e-02,2.047959452579999895e-01,6.262668666547999585e+00,-1.856510518738599913e+01
1.404799029869999938e+00,5.229039944682000396e+00,3.347130222620999795e+00,2.877076077399999890e-02,-3.182690495189999802e-01,7.639526612166999797e+00,-2.058836951372099833e+01
2.501822416666000137e+00,4.252246573906999672e+00,3.206384358799000189e+00,3.701060060410000241e-01,-7.936752927879999753e-01,9.032286903536000722e+00,-1.787910552596000002e+01
8.159556640789999982e-01,3.346828103091000095e+00,2.189930810503000203e+00,2.250868407790000136e-01,1.142847575026000095e+00,3.015299850534999937e+00,-2.970399447923900027e+01
8.951728700390000348e-01,3.731531999322000193e+00,2.486954498161999982e+00,1.364795138830000032e-01,6.432942792650000463e-01,4.540939178758000239e+00,-2.404143008566299855e+01
2.016779095159999979e+00,3.364823372662999912e+00,2.577309880216000160e+00,3.046546076599999930e-02,-3.769245951000000164e-03,7.329581015293999968e+00,-1.660186435453600140e+01
1.436037673781999979e+00,3.201871130915999952e+00,2.151222919099000208e+00,5.217955574000000124e-02,5.924202826390000398e-01,5.217881748684000343e+00,-2.174059938109099832e+01
1.718805761098999962e+00,5.750965065257999775e+00,3.053517575052000055e+00,6.282866300200000420e-02,3.346753295320000210e-01,6.263376766720999633e+00,-2.361799992522999858e+01
1.013406722755000100e+00,4.594768149003000346e+00,2.511478291352999825e+00,4.608099965000000270e-02,5.360111079429999981e-01,5.467288416155000164e+00,-2.606541106702900024e+01
1.387838326203999939e+00,3.195234359226000187e+00,2.468319822143000053e+00,8.796909805600000576e-02,2.420883701119999898e-01,6.101847330214999587e+00,-2.032008560069899872e+01
2.074677147580000103e+00,4.041007605563000205e+00,2.593406852454999800e+00,1.676859380490000051e-01,1.198379848240000017e-01,6.982614587138000317e+00,-1.742330129728300037e+01
2.144299655589999798e+00,2.990279045703000182e+00,2.408997638813000108e+00,8.121085055000000497e-02,-7.911762600000000068e-05,7.738937048489000325e+00,-1.897794918971800016e+01
1.500211581175000086e+00,3.514409069415000086e+00,2.639120533793000156e+00,4.297846983999999843e-02,-2.019916614999999784e-03,7.104818370552999696e+00,-1.788530645006800057e+01
6.905131278720000321e-01,3.153008244676999805e+00,2.646163637090999998e+00,3.413502406399999967e-02,3.406125317049999990e-01,5.546374968021000385e+00,-2.180165284549000049e+01
6.824625930380000538e-01,3.295481830788999922e+00,2.383050380254999823e+00,2.456145300500000087e-02,7.414480897080000243e-01,4.271858651058000333e+00,-2.516295100327300105e+01
1.816609208167000000e+00,3.455210788285000056e+00,2.591593626348999813e+00,8.765146212299999851e-02,1.455547254550000058e-01,6.435907611018000019e+00,-1.922004545473100023e+01
1.603025169526999916e+00,5.885852234959999763e+00,3.183298432127000144e+00,5.358301617059999522e-01,-5.668421224670000536e-01,7.652026236662000436e+00,-2.061871224635000033e+01
1.179989440094000086e+00,3.571041161254000063e+00,2.705499781422000094e+00,2.256975133920000043e-01,9.774182046800000689e-02,6.236872922272000075e+00,-1.924841036296099972e+01
1.399319083658999929e+00,5.538088041924000393e+00,2.886076063875000042e+00,3.717230529380000092e-01,3.987814062969999851e-01,5.223217981361999662e+00,-2.061088915915300035e+01
6.640643801729999574e-01,6.335691995370000384e+00,3.398566671218000046e+00,2.519067772449999909e-01,3.002124995670000240e-01,4.792859229291999590e+00,-2.252786510422100008e+01
1.886284121032999916e+00,3.223737819517999981e+00,2.249365817270000178e+00,4.638372461700000088e-02,4.043377119630000016e-01,6.195443904967000037e+00,-1.962165574449700145e+01
1.808166799342999953e+00,2.811460492010999790e+00,2.227410636875999828e+00,1.811207265679999900e-01,3.871609040589999995e-01,6.007388600801999878e+00,-2.095583160788299892e+01
1.090524118922000074e+00,4.374974874824999915e+00,2.765166412601999912e+00,4.405249886729999953e-01,3.166119885820000146e-01,5.419298793653999802e+00,-1.923373645336799953e+01
1.192269489599999899e+00,4.734365924497000222e+00,2.644646293391000214e+00,9.657830143399999401e-02,5.217010434490000348e-01,4.847640120619000292e+00,-2.275915441228200109e+01
1.559458569940999961e+00,4.111600300103999572e+00,2.580923434638000113e+00,1.217510682540000055e-01,2.544412003420000179e-01,6.345276170506999769e+00,-1.836001491366700122e+01
2.098375666389999950e+00,2.425946301709999808e+00,2.555801058090000133e+00,5.273923890599999803e-02,-3.522763005110000067e-01,8.205022815994000851e+00,-1.629073548666600146e+01
2.140444833645000156e+00,2.397328414301000077e+00,2.595311842106000189e+00,3.301909862219999936e-01,-6.784066733050000408e-01,9.151753106338999189e+00,-1.784133965669699862e+01
1.284339706693000016e+00,4.940131932187999730e+00,2.739167537645000206e+00,1.028483483599999977e-02,4.159983220049999764e-01,5.340040594882999869e+00,-2.120346083517100055e+01
6.438730220699999673e-01,3.999412762263999888e+00,2.565648400210999824e+00,2.333125830839999915e-01,7.647518556069999862e-01,3.691514412176999826e+00,-2.814982271404399938e+01
