# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
6.684053876119999682e-01,5.558566232727000234e+00,2.257359881618000053e+00,4.419559656850000073e-01,9.116020657529999571e-01,1.807156003465000049e+00,-2.051222392060600086e+01
1.870782697522999971e+00,4.294752892574000391e+00,2.246387819460000213e+00,1.720711829459999898e-01,5.059425035100000023e-02,4.258304185339000014e+00,-2.297707304638399961e+01
2.579926842140000121e-01,4.852606875046999946e+00,2.642689707560000212e+00,4.413608244000000180e-02,5.890939780439999884e-01,2.435238265614000142e+00,-2.214556169992399859e+01
8.149356642070000323e-01,4.568069937297999594e+00,2.196168775528999806e+00,2.492345109449999874e-01,6.590093225340000194e-01,2.695070708753999789e+00,-2.061622667886700100e+01
1.476939142245000003e+00,3.622544673518000025e+00,1.975116998324000006e+00,6.160529130200000092e-02,4.047391926739999923e-01,3.458715699045999958e+00,-2.169756573088299945e+01
6.326660092700000515e-01,5.553062448581999710e+00,2.277758804603000176e+00,4.407613190040000073e-01,9.006801715809999997e-01,1.824762661212999904e+00,-2.067135415954599864e+01
1.326923356543999954e+00,4.751512896274999953e+00,1.896552186646000004e+00,2.688661901709999968e-01,8.429773557130000317e-01,2.074843788619999962e+00,-2.436152514764399868e+01
1.539816089017999934e+00,3.936704344945999967e+00,2.042418418460000051e+00,5.625370543100000065e-02,6.281835712809999972e-01,2.987447153926999999e+00,-2.199581553682800106e+01
1.412415402530000086e-01,4.092045045744000298e+00,2.176182895113000004e+00,2.222500762309999878e-01,1.197558696353000052e+00,1.220878580533000024e+00,-2.405078763360500105e+01
6.200782619179999733e-01,5.596155524459000219e+00,2.454992235923000088e+00,9.643690381300000503e-02,7.915401158779999946e-01,2.431760224767999912e+00,-2.016332394945899864e+01
1.121970803750000023e+00,4.972387194289000334e+00,2.299915712046999960e+00,8.730272381699999418e-02,6.412541061490000249e-01,2.706952769046000018e+00,-2.015062292733900051e+01
6.356808204099999582e-01,4.527845891836999925e+00,2.103947862755000120e+00,3.103762646100000078e-01,9.581473571020000524e-01,1.653962839951000019e+00,-1.957115836333899850e+01
2.480927444305999874e+00,3.202808280790999884e+00,1.797973106413000011e+00,1.723336470999999870e-01,1.599508264070000074e-01,4.239314058483000025e+00,-2.695016522846400164e+01
1.272513656816999905e+00,5.018889376574000138e+00,2.238563784280999780e+00,1.747067083899999929e-01,5.016640594919999918e-01,2.981649172642999890e+00,-2.123281133070300086e+01
2.352004299514999897e+00,3.008687684987000122e+00,1.943845048163000078e+00,1.246220786299999939e-01,-1.791670819470000120e-01,4.415867031238000173e+00,-2.528842721342699917e+01
1.262816387767000004e+00,4.606896485947999942e+00,2.166720096430999831e+00,1.416544043390000063e-01,4.386549980819999806e-01,3.262425216681999807e+00,-2.042270996256300108e+01
8.433960401769999837e-01,4.164867222570999949e+00,2.104311362675999941e+00,6.623764931099999920e-02,9.933670074499999503e-01,2.054054437671000155e+00,-2.241698966985099872e+01
1.770004635140000060e-01,3.844943821131999950e+00,2.186803854313000173e+00,3.243515681129999773e-01,1.193167662942999918e+00,1.161294792397999931e+00,-2.745849953315499903e+01
7.916780181660000304e-01,6.333181755495999710e+00,2.519380697748999864e+00,4.101011708430000180e-01,9.158083526320000001e-01,1.932428609822999910e+00,-2.310684311433499971e+01
1.972634044580000023e-01,4.618925688959000020e+00,2.222927909060000040e+00,6.968304191590000141e-01,1.028885203586999975e+00,1.149254739287000060e+00,-2.275138792853899972e+01
1.137699147009999967e+00,4.942855860287999725e+00,2.302400759210999848e+00,2.849165517769999822e-01,2.627384582319999828e-01,3.342993556020000145e+00,-1.997204907356899994e+01
1.495099098871000010e+00,4.312786541430000398e+00,2.432110636751000143e+00,1.369895869149999890e-01,5.025790322600000304e-02,4.292944378023999974e+00,-2.305577430246599846e+01
9.417710895459999731e-01,4.607765917176999793e+00,2.347823285421999806e+00,1.844233183320000136e-01,2.949988303680000090e-01,3.345862194905000031e+00,-2.049129541609699956e+01
1.431817793178999931e+00,3.864503243299000079e+00,2.183655600783999784e+00,8.887371930000000086e-02,3.615245389310000057e-01,3.329482492164999918e+00,-2.256518966560100026e+01
7.326429331320000182e-01,6.498865354089000235e+00,2.538583336573999816e+00,4.115631248270000264e-01,8.912942992010000065e-01,1.787070079530000077e+00,-2.216892837425600149e+01
2.739178407389999959e-01,5.195773849637999930e+00,2.263087041163999835e+00,5.696246389319999937e-01,1.020924587352999957e+00,1.436467997855999990e+00,-2.115993160883000002e+01
1.303140072541000061e+00,4.878499784010999818e+00,2.218857098256000082e+00,2.676618800119999753e-01,3.127451076369999750e-01,3.739280354947999818e+00,-2.186596529360999952e+01
2.339342531459999985e-01,4.304393996596999727e+00,2.209631800747999808e+00,7.099705610000000156e-04,1.056778382227000046e+00,1.773827943679000096e+00,-2.314991741351800059e+01
7.794361114219999775e-01,4.336243962928000073e+00,2.348781342880000178e+00,4.118898299759999881e-01,2.878376922520000103e-01,2.970793443508000120e+00,-2.058081517281900119e+01
1.492153122159999956e+00,3.830451046814999927e+00,1.791444532576000004e+00,3.274256518470000099e-01,8.968381077020000092e-01,1.972176192995999999e+00,-2.315016343949499955e+01
8.588344759070000167e-01,4.591009549043000071e+00,2.033879441109000208e+00,3.107383010690000225e-01,1.146011334566999995e+00,1.570527617908000106e+00,-2.420547287176200157e+01
7.641335120150000160e-01,4.549642147160000150e+00,2.128508022024000024e+00,1.638834371489999997e-01,1.004220974696999891e+00,1.846437952837000074e+00,-2.273806686202300043e+01
9.440185423160000200e-01,4.623488390371999657e+00,2.224341539246000199e+00,3.252340163349999869e-01,5.095830580379999697e-01,2.440443126549999953e+00,-2.416626969983499862e+01
