# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
2.446749187399999831e-02,3.692332285450000029e+00,2.187706243879000034e+00,2.103149094239999961e-01,2.023683627123999962e+00,2.463918765480999973e+00,-3.505363644259799827e+01
5.411114254999999790e-02,6.441114326403999613e+00,2.599174391466000156e+00,1.485967201800000026e-01,9.071467333849999592e-01,2.677570239001000107e+00,-3.126678998137499832e+01
3.558953205009999787e-01,6.327369254513000030e+00,2.712314260793999843e+00,1.788903124400000044e-02,2.550611190329999944e-01,2.633359579102999781e+00,-3.388828977668799780e+01
1.580483209820000012e-01,5.951047990534999776e+00,2.564902419075000051e+00,4.578677784799999734e-02,1.549313129546000090e+00,2.453436259964000055e+00,-2.872450951941700126e+01
1.458668494250000003e-01,5.628725960820999852e+00,2.494601250144000026e+00,1.428898743089999923e-01,9.732843827520000213e-01,2.468156282574999860e+00,-3.218691395320900028e+01
-1.769430284199999953e-02,6.292755576751000390e+00,2.906601684747999848e+00,6.169435937199999748e-02,6.376185368860000091e-01,2.562180442295999949e+00,-3.202008206426800285e+01
1.206991656590000045e-01,6.491156951629999838e+00,2.576193750085999934e+00,5.807563128499999838e-02,1.511546234040000103e+00,2.557236186368999853e+00,-3.317845375289500254e+01
-1.882351675139999903e-01,5.968060942204999719e+00,2.645232562709999957e+00,1.162222249599999951e-02,2.092100328207000093e+00,2.496380157132000122e+00,-3.487202585881399841e+01
1.218161862160000025e-01,4.766891913383999757e+00,2.305821828441000143e+00,3.625228814700000302e-02,5.980578511740000103e-01,2.584099956987000013e+00,-3.336338202370900063e+01
1.697879549780000052e-01,5.370623239539000338e+00,2.369893427140000064e+00,1.700979041599999866e-02,3.449110929993000063e+00,2.614445734154999812e+00,-3.379236349910900117e+01
-1.021063348509999996e-01,4.604978830233999787e+00,2.424110034607000141e+00,7.306429307959999564e-01,2.713101588640999928e+00,2.157184819874999882e+00,-3.602556806117500088e+01
2.175784785899999990e-02,5.490583704584000024e+00,2.570632723485999804e+00,2.296430937199999897e-02,1.069048478592000029e+00,2.637940380892000114e+00,-2.975837148264900023e+01
1.182527637689999994e-01,6.862482328747000260e+00,2.707190497845000099e+00,1.450244195350000043e-01,2.050400994790000098e-01,2.433635813453999930e+00,-3.174726946972700148e+01
-2.191047937649999999e-01,4.836266380926000252e+00,2.377243746136000091e+00,7.354557918020000473e-01,2.928354424946999934e+00,1.840611091593000070e+00,-3.342418481318399870e+01
5.279328877100000067e-02,4.375358908471000063e+00,2.230284783975999829e+00,1.322384842600000075e-02,1.208019053084999905e+00,2.729009526921000184e+00,-3.306126125208100319e+01
-4.151692233770000184e-01,7.536637567222999934e+00,3.306594194399000042e+00,2.092060792880000020e-01,8.277707661190000232e-01,2.398480433961999836e+00,-3.353633936891100120e+01
6.860335200599999850e-02,5.696287674356000252e+00,2.491965720911000215e+00,6.374616891699999566e-02,1.014043281786999984e+00,2.432059590145999817e+00,-3.260308880760300099e+01
-4.737552270800000215e-02,7.272569089164999667e+00,2.273003762376000214e+00,1.000979414864000105e+00,2.813531145065999883e+00,1.936753867668000062e+00,-3.395816691067899740e+01
8.483162484200000575e-02,7.531198921114000022e+00,2.876450851133999898e+00,1.921192861930000051e-01,7.094661869499999662e-01,2.620364360149999960e+00,-3.275297266007400054e+01
1.061872938999999967e-02,4.848175671694000322e+00,2.497132341258999855e+00,4.550330974800000094e-02,1.210614828431000101e+00,2.837227849550000069e+00,-2.945838978837399935e+01
1.068222637760000010e-01,5.478182771202999568e+00,2.464732166895000187e+00,3.607800700620000245e-01,1.544405098708000024e+00,2.240751816172999789e+00,-3.243772526361699704e+01
-4.419076723700000181e-02,5.036532595250999833e+00,2.493031650009000177e+00,2.323767563509999967e-01,9.553464752189999576e-01,2.684393670458999903e+00,-3.246483939567300325e+01
-1.017004616799999962e-02,4.516598473246999923e+00,2.376453697466000214e+00,2.098308549879999985e-01,2.521880927005999862e+00,2.507473338716000200e+00,-2.913786576033499998e+01
6.891505111999999579e-03,4.659459545055000262e+00,2.196410539677000173e+00,8.052786103350000335e-01,2.594143490076000091e+00,1.913663767737999954e+00,-3.236549371461399716e+01
3.491530889080000088e-01,4.195750477278999746e+00,2.068977817737000180e+00,4.388382496499999841e-02,7.671988647299999853e-01,2.877763851825999808e+00,-3.141121201326999923e+01
1.605744856440000090e-01,7.596578013255999906e+00,2.858720810202000084e+00,2.761655964279999820e-01,1.033372708197999978e+00,2.424364939044000078e+00,-3.293384743836700324e+01
1.959798881860000119e-01,5.347884921984999984e+00,2.360831311064000015e+00,2.864606228300000113e-01,1.065050997606000083e+00,2.671498371069000122e+00,-3.007398347296500063e+01
1.402123204490000052e-01,6.052481291841999678e+00,2.767875238789000214e+00,1.416272002950000053e-01,4.095868985839999921e-01,2.629023756841999848e+00,-3.112988285282800049e+01
5.333999561399999784e-02,5.725730915151999945e+00,2.502762566188999838e+00,5.262084826999999937e-02,5.395857467489999504e-01,2.718274776088000166e+00,-3.443410531135000241e+01
