# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
4.110457714529999751e-01,4.708375707080000083e+00,2.287449278630000027e+00,1.861436594360000030e-01,1.350084713818999971e+00,1.185195112119999949e+00,-2.257020149389600050e+01
3.876084341220000229e-01,6.556230918450999923e+00,2.876417125699000099e+00,2.394320904299999941e-01,6.708964693700000259e-01,2.575952581327999980e+00,-2.012194705959599972e+01
2.679981843440000233e-01,4.674089927697999691e+00,2.561747214992999844e+00,5.455796027000000062e-03,8.880372721479999898e-01,1.917932688747000070e+00,-2.089481368244500104e+01
5.682735825829999809e-01,4.775096525018000193e+00,2.662691977353000006e+00,5.247055030799999825e-02,5.296250442969999694e-01,2.919379208110000068e+00,-2.022096303860699962e+01
5.624144625400000208e-02,6.290977572852000321e+00,3.032802126318999925e+00,1.702873785299999915e-02,5.739272853929999751e-01,2.548999882328999878e+00,-2.434411318471400065e+01
2.446620588129999885e-01,6.130906430986000188e+00,2.942515605337999940e+00,8.704394993700000083e-02,7.470555729640000475e-01,2.215904000152999931e+00,-2.018161583166299877e+01
3.630717888969999807e-01,5.274422017588999978e+00,2.829258856797999933e+00,3.065068165759999852e-01,8.200631905890000128e-01,2.082089005054999831e+00,-2.289739394642500159e+01
5.445527495559999709e-01,4.153008990754000429e+00,2.561855762088999899e+00,8.125660901400000302e-02,5.788427090050000112e-01,2.848674618790000057e+00,-2.175972647209299993e+01
4.142346458649999730e-01,5.506687547373999791e+00,2.558724034043999840e+00,3.823933781009999922e-01,8.156953895880000305e-01,2.099320126165999945e+00,-1.891062071432800096e+01
3.535563201470000028e-01,4.529470248046999714e+00,2.524915709301000177e+00,9.936341617699999407e-02,7.005019085860000327e-01,2.622462641554999863e+00,-1.926299063593199890e+01
5.141373917899999535e-01,4.426843022939999983e+00,2.166900032591000169e+00,2.031560796230000021e-01,9.731030645570000193e-01,2.001786983072999959e+00,-2.231447071724399933e+01
3.666492373299999885e-01,4.562672090561999738e+00,2.502850344767999946e+00,2.827585571719999913e-01,7.396918615319999502e-01,2.111218805328999970e+00,-1.956157634649400023e+01
6.491677901660000138e-01,5.645597263340000005e+00,2.716993861839999802e+00,1.978363536899999942e-01,5.994527547489999497e-01,2.644189661446000095e+00,-2.126181623656900044e+01
2.792113302750000026e-01,5.156882720278000320e+00,2.867923786492000193e+00,6.746348980690000108e-01,4.665311348230000155e-01,2.648767556281999891e+00,-1.916865203612499968e+01
9.483486320770000422e-01,3.424049347057000148e+00,2.292128984730000152e+00,1.169183842399999958e-02,3.286134658179999946e-01,3.428764202277000184e+00,-2.156941985133499884e+01
2.261600860390000078e-01,6.400742675098999968e+00,2.997784274825999962e+00,7.559940666279999499e-01,5.315799067959999791e-01,2.558996587524000166e+00,-1.959367285949700133e+01
5.850925085960000382e-01,6.863218790372999756e+00,2.967508640575999834e+00,5.206965093600000177e-02,5.471277580419999786e-01,3.173045312766999970e+00,-2.033091489470299962e+01
3.617427879680000236e-01,6.335312165128000217e+00,2.877664266420000061e+00,7.220031990000000399e-03,5.344115103190000271e-01,2.810419163060000169e+00,-2.074881513991600102e+01
1.893500955230000005e-01,5.300229057502000352e+00,2.740016268488000062e+00,7.993158150999999170e-03,6.912127403669999781e-01,2.200301970302999788e+00,-2.326944993254199900e+01
2.276795762169999959e-01,5.730201173835999917e+00,2.736954609581999875e+00,5.453167236139999652e-01,5.834262313760000263e-01,2.501524958425000111e+00,-2.060572379578200142e+01
1.157013938828999944e+00,4.515976476708999598e+00,2.547557683942999862e+00,1.327598169160000008e-01,8.940133430799999947e-02,4.027244198225999661e+00,-2.101722985006000144e+01
8.277847172360000005e-01,6.841955766196000432e+00,2.751779809483999806e+00,2.878544405899999964e-02,5.840386307220000184e-01,3.175307106921999800e+00,-2.311457532512099888e+01
4.191012859670000257e-01,4.403266103452000202e+00,2.362984166878999925e+00,1.406632605940000003e-01,9.129667387850000093e-01,2.363888225045999825e+00,-1.966000278469200069e+01
5.823161720080000103e-01,6.983815478102999741e+00,2.565075781175000014e+00,3.920680884619999751e-01,9.117525876640000249e-01,2.328415292702000094e+00,-2.315238201865500045e+01
4.951482969630000008e-01,3.288744989937999907e+00,2.041498360778000176e+00,2.332334502650000030e-01,6.237368749030000048e-01,2.549809944970999886e+00,-2.201347137255400099e+01
4.758801251120000075e-01,3.967709596969000163e+00,2.432729371384999784e+00,9.644076579799999716e-02,5.956866276469999777e-01,2.934379720867000163e+00,-2.009505497356699877e+01
1.217852823209999991e-01,8.530214222430000603e+00,3.338169075863000046e+00,6.467997195529999743e-01,6.655062956789999928e-01,2.548264036409999989e+00,-2.257576593934799902e+01
4.892257144900000188e-02,5.379328702213999946e+00,2.722976879555000007e+00,1.812962061329999874e-01,1.318839211897999908e+00,8.885891488739999788e-01,-2.239436247480000119e+01
1.621888735160000039e-01,4.296120032739000116e+00,2.583592373221000216e+00,4.207779896999999658e-02,8.764696615920000156e-01,1.889021684447999894e+00,-2.140644358091200061e+01
