# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
6.457235200669999564e-01,5.319689502922000379e+00,2.398719249257000197e+00,6.333770491500000099e-02,1.044428177756000053e+00,3.385359978386000002e+00,-1.533471031192300060e+01
6.835845657729999747e-01,5.748881848729999966e+00,2.598841705708000216e+00,2.303825037299999934e-01,1.406411731289999967e+00,3.221057713062999817e+00,-1.796139986018500068e+01
1.038957795144999974e+00,5.200481858288999781e+00,2.001465946889999792e+00,6.707016113620000164e-01,2.586260139710999884e+00,3.402218853539999976e+00,-1.721662516565000089e+01
2.932671278980000240e-01,4.326512550610999597e+00,2.497808090388999869e+00,6.924055705399999316e-02,8.863072792620000362e-01,3.568564216397999811e+00,-1.942098168382100098e+01
3.029918608759999965e-01,5.463555831222000059e+00,2.547858795982000046e+00,5.213566881099999939e-02,9.345113859150000479e-01,3.018757062074000075e+00,-1.989879917161600176e+01
4.951778545259999942e-01,6.925968958770999606e+00,2.644304925216999891e+00,2.712646720379999765e-01,2.371601205630000209e+00,3.445194585424999900e+00,-1.752976831096399835e+01
4.492744966180000077e-01,5.891050666492000154e+00,2.726080397931999855e+00,3.741742594029999758e-01,1.645852542867999979e+00,3.353171533872000065e+00,-1.847832042092800009e+01
8.168464607049999993e-01,5.171601001054000335e+00,2.336045445608999849e+00,6.311478754999999725e-03,1.920173507844000094e+00,3.626515213059000153e+00,-1.469163253540600067e+01
3.943140195329999931e-01,5.839649253699000120e+00,2.650556294069000174e+00,3.480173479979999929e-01,1.690270663683999919e+00,3.196117358952999865e+00,-1.596248322784500040e+01
6.163950525929999813e-01,4.858001975826000240e+00,2.313019722958999935e+00,4.562060483340000250e-01,8.818082036550000113e-01,3.346734885266000159e+00,-1.626268318216400033e+01
9.003529574030000315e-01,5.109516244205999591e+00,2.265793974616999940e+00,3.265633913159999846e-01,2.271685334468999784e+00,2.961599939971999884e+00,-1.755702008538399994e+01
7.016668968789999683e-01,4.869300460326999591e+00,2.380161204121999940e+00,3.284126419000000241e-01,1.853184307575000078e+00,3.328871464515999801e+00,-1.821632896291799852e+01
3.085701254889999801e-01,5.395791108461000185e+00,2.719344542830000044e+00,1.760907757300000098e-01,1.705218328261999927e+00,3.753524372328000069e+00,-1.834788864052499946e+01
1.831379774156000062e+00,5.989158809564999686e+00,2.034502262330000200e+00,5.410224503689999853e-01,1.229776171551000052e+00,3.109495622742000087e+00,-1.807671048150200122e+01
5.573995503540000174e-01,7.284252018969000098e+00,2.760155317686999954e+00,1.449605785460000018e-01,4.690689313120000037e-01,3.345406374665000016e+00,-1.805964739189100143e+01
8.976559980749999612e-01,6.514038199262000006e+00,2.382823941943999824e+00,2.182400333689999972e-01,1.218384200932999928e+00,3.412924486310000116e+00,-1.768846685365999960e+01
5.200185349189999640e-01,6.490168380660000125e+00,2.738393078720999796e+00,9.363890618200000626e-02,9.398352840849999446e-01,3.387378430717999933e+00,-1.605471052070599924e+01
9.941165829070000015e-01,6.628157579987999704e+00,2.542086332064999787e+00,2.160375551790000015e-01,1.049777512464000084e+00,3.502320158099000214e+00,-1.688656405515200021e+01
1.625368696389999923e-01,5.480368148965999886e+00,2.763805778675000102e+00,2.853971020400000030e-02,2.122951379733000188e+00,3.139380947652000042e+00,-1.878334185667700140e+01
9.759901042749999922e-01,4.925419980502000250e+00,2.136159639858000059e+00,3.194107806570000152e-01,2.309425482923999962e+00,3.435928818682000063e+00,-1.696934909243899980e+01
1.361163268244000024e+00,4.043966052217999874e+00,1.976736616141000047e+00,2.215281383649999880e-01,1.654430484230000054e-01,3.573650241046999909e+00,-1.736673614998899851e+01
1.627387540931999999e+00,5.581649331237000133e+00,2.115495675007999843e+00,4.284122274059999902e-01,4.402011447149999923e-01,3.670561383822999790e+00,-1.817544236379400147e+01
1.042102239145999976e+00,5.468164872140000021e+00,2.404109467871000216e+00,2.948009211000000157e-03,1.060362461678000079e+00,3.963561305548000124e+00,-1.936962589601399998e+01
4.521631696369999842e-01,6.576873950106000066e+00,2.882766922756000216e+00,3.293131623109999961e-01,2.388578483353999804e+00,3.462459105279999783e+00,-1.759682443058400025e+01
3.893996500290000107e-01,5.707564634503000001e+00,2.647357238321999873e+00,3.824217846740000093e-01,2.151809307504000124e+00,3.652634520774999949e+00,-1.764855713298700124e+01
1.189679528821000032e+00,5.781542948231000345e+00,2.306836425825999903e+00,3.735651837410000065e-01,6.643881312860000499e-01,3.620480817189000167e+00,-1.740261275449200085e+01
8.214849714490000121e-01,4.516853990606000124e+00,2.208192114242999882e+00,2.824637617710000215e-01,1.516659638761999940e+00,3.133357132771999787e+00,-1.586324160646699966e+01
1.011534601361000041e+00,4.984964528424000285e+00,2.240807485272000132e+00,8.965410063100000271e-02,2.681486712889999957e-01,3.171093573330999948e+00,-1.656565515748100026e+01
4.261584391120000204e-01,4.889618110869999867e+00,2.547362854116999920e+00,5.547522287099999894e-02,1.368057432574000032e+00,3.624817857825000100e+00,-1.691011952110800109e+01
1.182647337701000056e+00,6.175719958524999775e+00,2.322577491176000208e+00,4.439433759099999793e-02,1.333985539291999922e+00,3.222411107446999878e+00,-1.782447320151599968e+01
4.118697859670000239e-01,5.612546293459000246e+00,2.659125102538999919e+00,3.711816022299999768e-02,1.316404366356000111e+00,3.343152534652999996e+00,-1.759284390943999909e+01
3.388512765109999991e-01,6.228955216070000134e+00,2.772409916303999911e+00,4.503096906199999944e-02,1.410341321830000050e+00,3.830918828338000015e+00,-1.733940326067400051e+01
5.066322630730000220e-01,6.256510224702999778e+00,2.694963997158000168e+00,2.001922972200000095e-02,1.240641279547999964e+00,3.244981676885999811e+00,-1.603975201048600141e+01
1.085807196685999898e+00,4.592783541566999972e+00,2.141881948548999937e+00,1.314331071060000078e-01,1.259140199798000070e+00,3.506178194114999869e+00,-1.636308364799500126e+01
8.886044907229999623e-01,5.402916603290999653e+00,2.454012482732999878e+00,9.634183660000000121e-04,7.222184547899999918e-02,3.823335213357000217e+00,-1.631049266107000051e+01
2.908095694940000087e+00,3.775745821885999831e+00,1.542480963275999928e+00,5.079263214289999606e-01,1.915367360771000005e+00,3.246365747819000003e+00,-1.782304837763199856e+01
1.138816499870000110e+00,6.627633036997999660e+00,2.555691928748000219e+00,1.222515414530000039e-01,8.785278299109999800e-01,3.606770167822999973e+00,-1.715326990746200053e+01
2.793881579690000172e-01,5.689098479762000338e+00,2.775109892470000172e+00,5.258670572799999804e-02,2.325854457004000064e+00,3.579258060149999920e+00,-1.816467327921699848e+01
2.953056564020000163e-01,5.647063851959000402e+00,2.675799154383000200e+00,9.822725857099999514e-02,1.358596361750000092e+00,3.303534051255000215e+00,-1.616076957411500103e+01
9.465342127760000279e-01,5.724464146494000261e+00,2.339585367756999990e+00,2.468605890939999936e-01,9.604941656300000075e-01,3.784017839945000183e+00,-1.769204839181699995e+01
