# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.197545818672999918e+00,5.775228615541999844e+00,2.711574378747000136e+00,2.330571444600000042e-01,5.516111397759999591e-01,4.165520484095000420e+00,-2.168837488424700055e+01
1.607787986012999992e+00,1.642008476863999977e+00,3.154886615509000070e+00,7.844261846019999762e-01,-1.380810028603999928e+00,7.411925017483000033e+00,-1.846315711867200093e+01
6.311441139160000047e-01,4.481886453658000313e+00,2.277790948970999985e+00,1.142199690840000059e-01,8.614471505530000295e-01,3.261215508509999861e+00,-3.451497449988600152e+01
1.354503167502000061e+00,4.355554952254999890e+00,2.354029726170999925e+00,1.604870842849999979e-01,7.017548503070000221e-01,3.804091353362999861e+00,-2.518800658302999906e+01
8.565552642389999694e-01,5.813399203838000240e+00,2.655741964250000198e+00,1.061919447280000040e-01,8.018753047650000187e-01,3.697094466752000042e+00,-2.565011316200699909e+01
2.520149919479000022e+00,5.023935535337000324e+00,2.502001974010000129e+00,1.377080519240000134e-01,-2.016277685950000065e-01,7.777553222798999855e+00,-2.235175281000499936e+01
2.715623034219999954e-01,6.443346243586000277e+00,2.890688977048000208e+00,8.750976135000000655e-02,1.104585133795999985e+00,2.383480324695999908e+00,-3.442619234759499847e+01
2.339698345346000075e+00,5.375968749105999755e+00,2.687556388381000083e+00,1.322852482569999988e-01,-1.244618425820000068e-01,6.555336245228000180e+00,-2.098959570479700076e+01
2.658360159754999952e+00,3.739409472709999793e+00,2.845218194662999966e+00,3.916977418859999838e-01,-9.549947513659999832e-01,8.215532930250999399e+00,-1.634659555693099975e+01
1.808271899796999982e+00,3.650128771486000012e+00,2.591053976737000220e+00,7.587142731379999949e-01,-6.815139020479999976e-01,6.965615547590999768e+00,-1.606614514112100167e+01
1.158571936318000040e+00,4.123682780752999655e+00,2.730009023197999873e+00,2.057441549250000057e-01,2.412107539720000082e-01,5.460798575750000161e+00,-2.184449319842899939e+01
3.970146114920000135e-01,4.374243374533000051e+00,2.372580802243999809e+00,7.401081645899999784e-02,1.403531238356999999e+00,1.836846938719000066e+00,-3.914625447385199664e+01
7.580893621330000443e-01,4.443097541605999901e+00,2.370062482863000142e+00,4.553062649499999698e-02,9.672915597150000266e-01,3.220878695714000095e+00,-2.897412675317699993e+01
1.879436784086000012e+00,7.716446074727000060e+00,3.228256792188000102e+00,2.438699396950000098e-01,-3.470506825790000138e-01,6.872825019567000204e+00,-1.961424701153699957e+01
2.905783557153000185e+00,2.811749982349000199e+00,2.360837446779000093e+00,1.985234466069999981e-01,-6.802907387779999482e-01,8.056236981122999907e+00,-1.752702699246799867e+01
1.014619802746999921e+00,4.439024308817000275e+00,2.186906834095000196e+00,2.913495546000000047e-01,1.016616692568000024e+00,2.898535157203999901e+00,-2.869774418085199841e+01
1.149693828486000102e+00,5.985216061787999919e+00,2.934694077042999893e+00,1.776223923119999992e-01,3.749794725689999941e-01,4.940987386377999613e+00,-2.165485761941900122e+01
8.904227013509999900e-01,5.963425914146999851e+00,2.933439149629999854e+00,2.074558881309999936e-01,4.652418377820000117e-01,4.716517462700999808e+00,-2.148931302752700034e+01
1.993227802165000062e+00,3.719565842995999905e+00,2.426675769764000012e+00,8.067376510300000581e-02,-1.394632546490000014e-01,6.720300545856000340e+00,-1.902673147584900093e+01
2.488291986940999845e+00,8.500460744706000327e+00,3.708134631100000078e+00,2.115869267840000123e-01,-1.239441890076000030e+00,8.924820178310000074e+00,-1.894402486247100015e+01
1.487064753135999950e+00,4.258429801162000317e+00,2.413139313775999995e+00,1.224009260070000049e-01,8.341392476299999692e-02,5.895963250727000116e+00,-2.126725940523099823e+01
2.900049649146999808e+00,4.590768390592000259e+00,2.680649371338999831e+00,2.733662387690000140e-01,-5.454395688880000481e-01,8.756777387349000463e+00,-1.761965640920800169e+01
1.426021276940999893e+00,5.395322960051999850e+00,2.853463973545999899e+00,4.519688650900000049e-02,1.243348340810000036e-01,6.014938601416999653e+00,-2.033318893362099899e+01
1.354608833728000006e+00,6.802278552506000331e+00,3.017019600140999902e+00,1.541747637160000017e-01,1.157133920920000031e-01,5.786249813101999706e+00,-2.074300285134900079e+01
2.125168587991999924e+00,5.364763700395999813e+00,2.675421585741000197e+00,2.252330931500000008e-02,1.285392197799999948e-02,5.869144420839999654e+00,-2.084408502700500065e+01
1.059551949779999891e+00,6.297592461345000281e+00,2.730578822994000010e+00,2.303824906559999997e-01,7.114192503859999572e-01,3.868690483392000168e+00,-2.414262623375499928e+01
1.298676853943000031e+00,4.358949292220000160e+00,2.618922951230000074e+00,1.058407735260000065e-01,3.376521271719999939e-01,4.899539173202000164e+00,-2.153422130731399875e+01
2.078759427831999851e+00,5.467159045383000127e+00,2.668690229365000111e+00,4.783726995100000268e-02,5.945209212699999884e-02,6.436445667431000217e+00,-2.025449824922900177e+01
2.630998816536000096e+00,3.936347603354999780e+00,2.767217297104000107e+00,2.370730134500000086e-01,-7.948748170760000509e-01,8.407192635840999628e+00,-1.747614963842299929e+01
1.172101198056000104e+00,3.860994508152999938e+00,2.471462324903999974e+00,1.559693586969999879e-01,3.189880014229999894e-01,4.714152547385999981e+00,-2.219402855515399864e+01
2.739892846956000216e+00,3.445263768650999925e+00,2.371374336870999855e+00,1.569129821649999923e-01,-4.357201420569999928e-01,7.686472265399999948e+00,-1.832821081404999930e+01
1.289671605282000089e+00,4.042814902392000143e+00,2.639445059099000179e+00,1.829484862319999960e-01,1.445945031039999884e-01,5.346443283834999782e+00,-2.052591017618900082e+01
1.228150479096999925e+00,6.544631353161999954e+00,2.809330028513000066e+00,2.138453669610000107e-01,5.406073524529999563e-01,4.624513661261000053e+00,-2.192068048337100095e+01
2.609335103824999891e+00,4.061668306875000134e+00,2.872195929211999843e+00,4.062171523770000126e-01,-9.282353665450000513e-01,7.922986005482999694e+00,-1.544283147070600037e+01
2.234130466303999807e+00,4.038609444717000230e+00,2.261611230543000062e+00,1.602683728179999934e-01,4.627840069340000140e-01,5.287467268469000281e+00,-2.172454595325200088e+01
1.401462176542999982e+00,4.630204584528000211e+00,2.505103833193000007e+00,6.491928173000000024e-02,3.520831342349999837e-01,4.925612952126000366e+00,-2.137299600052699944e+01
1.356070359415000093e+00,5.970947795126999580e+00,2.978888650261000137e+00,9.216596630100000465e-02,7.587895734900000633e-02,6.266514218489000143e+00,-1.992936115846600131e+01
2.548338902455999921e+00,3.868216135378999887e+00,2.350617545778999951e+00,2.289429427409999940e-01,-3.054984769140000056e-01,7.522572384088999975e+00,-1.857934216259399918e+01
1.056115600113999964e+00,6.499475249898999607e+00,3.158473548488999860e+00,1.854723156239999893e-01,1.227517009410000054e-01,5.775746045674999607e+00,-2.262771484559999990e+01
1.114876774539000026e+00,5.465894416815999968e+00,2.557259419674999812e+00,2.574964691299999955e-02,7.589943772460000515e-01,3.730934478896000162e+00,-2.581813966283700168e+01
1.604659735875999971e+00,8.065350655622999909e+00,2.988055162670999909e+00,1.654154980910000072e-01,-1.361178056699999944e-02,6.153462773518000084e+00,-2.343489842625299957e+01
2.732622275989999849e+00,2.839396827488000152e+00,2.613515497723000180e+00,1.139910158319999978e-01,-9.500052978220000499e-01,8.400770826401000591e+00,-1.701784043301099913e+01
2.791609923179000141e+00,3.085200824465000213e+00,2.673547081881999965e+00,9.638956259900000045e-02,-8.640356224990000111e-01,8.419770176609999268e+00,-1.738824388519099884e+01
1.902071602634000103e+00,6.615300449394999838e+00,2.831841642395999781e+00,3.088452674280000032e-01,-2.143740265890000107e-01,6.340287443052000427e+00,-2.131632956551800007e+01
2.930618725865000052e+00,4.087812205334000026e+00,2.561875990937999781e+00,1.904491282799999907e-02,-4.537617861359999893e-01,8.226701727416999788e+00,-1.826676790078199986e+01
2.430180425416999856e+00,3.148702938817999897e+00,2.657156211848000105e+00,7.857108648589999911e-01,-1.734922143322999988e+00,8.145879502697999541e+00,-1.599835537381600048e+01
1.340777370020000081e+00,4.336322710169000061e+00,2.696922277437999949e+00,1.974014178669999953e-01,1.720835074719999913e-01,5.442175285479000202e+00,-2.125293709093299910e+01
1.959353250708000038e+00,6.730577047443000005e+00,2.795120446816000026e+00,3.266109280350000255e-01,-2.133182912619999982e-01,6.100146485530999918e+00,-2.285214002322999960e+01
