# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
2.371091653759999918e-01,3.860005412008999937e+00,1.988417942574000064e+00,6.342275365699999445e-02,1.048759515957000010e+00,2.839692988672999796e+00,-3.063476397691999864e+01
4.934798432849999972e-01,4.205082887652999979e+00,1.955910610822999995e+00,2.408658506019999979e-01,2.343672662967999809e+00,2.601347080067999862e+00,-2.473192517476299912e+01
5.870661876480000041e-01,4.023332550944999753e+00,2.017599798292000202e+00,1.044193103970000036e-01,1.910244161990000133e-01,2.464135675181000185e+00,-2.773597285254799871e+01
-5.491906589900000246e-02,6.366481554585999625e+00,2.841579694260000011e+00,6.133013449540000162e-01,2.396320461213000019e+00,2.111533728343999883e+00,-2.296697007863100026e+01
-2.892616121909999949e-01,5.762445725671000218e+00,3.151009491701000087e+00,1.801992017800000123e-01,6.445622363499999841e-01,2.990696510459000201e+00,-2.910118393856199859e+01
1.784133174460000026e-01,4.762795535719000384e+00,2.468628237057000074e+00,2.941585931099999912e-02,9.864126785450000323e-01,3.057720013052999786e+00,-2.810034597906199849e+01
-8.380133793600000325e-02,6.697682271418000433e+00,3.018838086099000062e+00,2.126698775280000120e-01,5.503786539670000311e-01,2.687021963332000052e+00,-2.498079082249299887e+01
-1.149408865899999993e-02,3.731071089437000055e+00,2.257824697863000107e+00,1.963233819100000110e-01,1.644103237778999915e+00,2.478332408707999868e+00,-2.852362422991500068e+01
3.008458765359999787e-01,4.750489792250999876e+00,2.118696176380999940e+00,8.244442650169999665e-01,2.431593782689000172e+00,2.190279873919999787e+00,-2.788964759133200033e+01
-2.986472995069999747e-01,6.042298235772999959e+00,3.271589529549999931e+00,2.121576236680000060e-01,5.101247362320000533e-01,2.643509686960999971e+00,-2.601917781848599986e+01
3.312434708850000020e-01,3.961306689879000142e+00,1.932286894416000100e+00,1.334358357619999935e-01,1.724744755744000102e+00,2.793303417189000104e+00,-2.518340342178499824e+01
3.811552511099999818e-02,4.041685711681999749e+00,2.229104557364999906e+00,9.127241689300000238e-02,7.073153735720000279e-01,2.301688265856999926e+00,-2.736773958450600119e+01
1.245308759309999985e-01,5.259661721895000142e+00,2.572907593850000119e+00,1.094048880100000065e-02,7.304743845840000471e-01,2.392292678586000143e+00,-2.533211279686900141e+01
4.760527174440000175e-01,5.416237948481000153e+00,2.238522653801000128e+00,4.239518892790000160e-01,1.542212606324000035e+00,2.497847621934000006e+00,-2.791560159436900079e+01
6.983914181529999876e-01,4.337898908144000032e+00,2.064837258881000004e+00,2.467123959049999926e-01,9.203631105870000439e-01,2.250009349442999795e+00,-2.892396023393499860e+01
-1.336079801199999972e-01,4.117210742324999728e+00,2.702324353768000176e+00,8.517035236999999370e-02,2.342300361066000036e+00,2.707477047267000003e+00,-2.751122465873600120e+01
-1.351986149749999921e-01,5.841596568846999737e+00,2.833387761311000119e+00,5.526883566670000025e-01,2.196686531711999901e+00,2.363653362082000164e+00,-2.294684103897800043e+01
5.686382227849999804e-01,4.347045678207000385e+00,2.049890954791000031e+00,9.085001678699999861e-02,1.709473824217000004e+00,2.442551701738000069e+00,-2.689183113814399917e+01
1.403517105299999929e-02,3.562783319341999988e+00,2.212996421440999839e+00,2.951068669799999933e-02,1.483251656699999949e-02,2.254282520963000191e+00,-2.866006741981799877e+01
5.316833098830000548e-01,3.992397869832999824e+00,1.993615252646000036e+00,4.414728232600000080e-02,1.233586319987000079e+00,2.832787645260999909e+00,-2.740328748965999850e+01
3.172620348419999958e-01,4.332122791586000332e+00,2.320737818873999991e+00,4.876797279799999912e-02,1.595632965871000009e+00,2.574070370097000016e+00,-2.447460825847900168e+01
2.560491214300000123e-02,6.599753909050999567e+00,2.825795816430999974e+00,2.571167607850000092e-01,8.464231749189999876e-01,2.612972282265999979e+00,-2.489943811970000098e+01
-5.433165604600000143e-02,5.028675143796999869e+00,2.521861300819999929e+00,5.099190587740000113e-01,1.797447623160000063e-01,2.351669844343000193e+00,-2.632042340666799873e+01
1.578334155220000035e-01,5.608184779447999979e+00,2.625451546417000070e+00,2.307735950589999974e-01,1.754461556174000014e+00,2.599070047805999817e+00,-2.417288931063299984e+01
-2.593026308149999903e-01,5.782281368728000359e+00,2.824502790432000143e+00,5.708486293350000240e-01,2.314186144634000186e+00,2.056183915309000021e+00,-2.334826331352099871e+01
3.545356045959999758e-01,4.426382343273999709e+00,2.254120265652999944e+00,7.713850224799999322e-02,1.038320115791999898e+00,2.608197935930999911e+00,-2.513313750038999927e+01
4.824238879389999846e-01,5.953476067771999780e+00,2.414229640937000099e+00,2.013401848639999880e-01,1.151683771909999932e+00,3.026619542876999969e+00,-3.160674312481300063e+01
-1.682735833610000120e-01,7.020502674321000391e+00,3.259032727060999779e+00,1.162075434120000000e-01,2.655314135773000128e+00,2.729634748060000060e+00,-2.787371708575500051e+01
2.624165588979999741e-01,5.448740771938999750e+00,2.328766449709999797e+00,3.725342775830000064e-01,2.465702077741000142e+00,2.847023667929999835e+00,-2.720870222875100097e+01
3.344128273099999937e-02,5.636637051215999783e+00,2.752930428928999973e+00,4.027755733769999846e-01,1.316625143970000078e+00,2.624035014857999837e+00,-2.347496460897200166e+01
7.798115641649999707e-01,4.204923886872999894e+00,2.020221467162000017e+00,4.544318339399999740e-02,1.002368035271999913e+00,2.761980166174999862e+00,-2.564960588509899964e+01
1.332566103560000048e-01,3.678374903199999935e+00,2.226739199462000052e+00,1.825937078300000072e-01,1.599477413807000037e+00,2.557738612522999944e+00,-2.620401014554899888e+01
1.676637770080000034e-01,6.404977576062999667e+00,2.735380640333000102e+00,2.820329779240000057e-01,1.177541237830000004e-01,2.635592084314000161e+00,-2.523632160091100118e+01
3.290532761639999859e-01,7.019156740754000090e+00,2.681470897352999927e+00,7.165543319000000633e-02,1.765235362122000051e+00,2.803662696877999849e+00,-2.627909347708699883e+01
5.204458698189999843e-01,3.966036114616000141e+00,2.023432947448999819e+00,1.237294611270000066e-01,2.554385171010000177e-01,2.756703168561999817e+00,-2.365167398705400004e+01
1.877221839999999994e-04,4.135512441609000334e+00,2.127274565410000040e+00,5.145206069269999682e-01,1.528854472066000003e+00,2.497808112788999946e+00,-2.804484986536800051e+01
7.918788141900000299e-02,4.933316907514999627e+00,2.347713085091999830e+00,3.442956284220000107e-01,1.998600148896999995e+00,2.244249153281999920e+00,-2.541190439282799929e+01
5.516517659130000251e-01,4.031443156115999571e+00,1.928669922487999955e+00,1.912451222169999909e-01,1.258248815231999940e+00,2.749470714934000082e+00,-2.390828893959000112e+01
1.363669583680000019e-01,4.289107718224999921e+00,2.183715902235999984e+00,2.573828340429999972e-01,2.236674014620000150e+00,2.352459408255000106e+00,-2.604237145819699961e+01
5.050390672779999646e-01,4.444459211156999601e+00,2.148628243766999901e+00,2.093357691609999960e-01,1.208562308727000101e+00,2.759434234880000059e+00,-2.489684533362499863e+01
7.963204668300000177e-02,6.452974287044000334e+00,2.725930291494000013e+00,4.662390293349999992e-01,1.557627829882000103e+00,2.328779607638999938e+00,-2.378980032533700140e+01
5.142163703850000100e-01,5.073972255961000322e+00,2.112000488912999963e+00,2.834053242030000197e-01,1.436173643947000089e+00,2.629915772319999956e+00,-2.848380912461900039e+01
6.285829099759999705e-01,4.518830503400000254e+00,1.999831907282000110e+00,2.231625014870000090e-01,1.050768438088000023e+00,2.654077192208999847e+00,-2.560332972165300092e+01
8.474929715699999755e-02,5.640126788295000360e+00,2.572894864184999797e+00,6.056269132680000000e-01,1.376088491240000100e-01,2.202813003919000145e+00,-2.372078164612599949e+01
1.169935493499999965e-02,5.953891594289999922e+00,2.740345125085000166e+00,9.063378675199999790e-02,4.570143722780000139e-01,2.432694656545999923e+00,-2.492861552925300117e+01
2.689452605350000081e-01,4.877242548861000060e+00,2.334889221986999885e+00,9.132662166100000145e-02,8.532008764849999816e-01,2.532550183010000122e+00,-2.368385574403599847e+01
3.955232264499999872e-02,5.631084846062999638e+00,2.673187326348999804e+00,3.087140337220000141e-01,5.587004361039999978e-01,2.451889718239999905e+00,-2.191532056410200013e+01
1.064842461150000030e+00,4.075838519852999831e+00,1.826157770041999973e+00,7.103443380899999993e-02,1.430167122897999965e+00,2.761974051021999887e+00,-2.776492379704200175e+01
-1.908119400420000000e-01,5.577257022969000388e+00,2.988476778768000219e+00,5.205465620150000472e-01,3.206579658159999791e-01,2.311606710208999882e+00,-2.418194115739800054e+01
4.409899333600000165e-02,6.174241400749999720e+00,2.717043255000000102e+00,2.518228890890000238e-01,8.516009540490000473e-01,2.603908128365000074e+00,-2.506328445587000076e+01
-4.407433223280000090e-01,5.957661517641000160e+00,2.990697031638000158e+00,2.010085770280000128e-01,7.143550545789999484e-01,2.489807832783000219e+00,-2.832343617485500076e+01
2.381048363030000004e-01,5.212927142992000107e+00,2.494268531557000124e+00,6.063318830400000331e-02,4.169818587310000213e-01,2.633891453282000139e+00,-2.448621815055399864e+01
5.635874072559999837e-01,3.774337079287000130e+00,1.932301654865000051e+00,3.469637422199999682e-02,1.177602521744000041e+00,2.637037209504999868e+00,-2.421202282242899884e+01
2.070061774139999866e-01,3.942705643178999964e+00,2.075283919886000028e+00,5.072615542000000199e-02,1.211165923106999998e+00,2.719301390857999934e+00,-2.502263813655299884e+01
5.771150598290000211e-01,4.268961100200000303e+00,2.171984589696000167e+00,1.430606619229999876e-01,1.234030870093000054e+00,2.802613547541000116e+00,-2.559823618660000122e+01
9.217198139599999673e-02,5.694949954832999595e+00,2.652291303875999873e+00,2.808187051000000101e-01,1.909924469419999882e-01,2.725053320669999835e+00,-2.581910390784500109e+01
4.674650401459999882e-01,4.016288208163000029e+00,2.005561634694999817e+00,1.125458520990000044e-01,9.372814742539999910e-01,3.117502941606999922e+00,-2.840168478678100072e+01
-4.126773190799999658e-02,6.077394630440999812e+00,2.544772542955000105e+00,8.507503876890000205e-01,2.746933028381000064e+00,1.977684157536000020e+00,-2.700178238471699999e+01
-6.308762387600000410e-02,6.111046877879999784e+00,2.782434992830999931e+00,1.033443613919999976e-01,4.763316941190000042e-01,2.616546721706999978e+00,-2.444458858010600011e+01
9.104921666300000438e-02,5.253953597976000367e+00,2.479229742054000152e+00,3.902118095550000110e-01,2.388717297298999842e+00,2.386604500359999825e+00,-2.263069158976599837e+01
2.649519881999999864e-03,5.308908170880999755e+00,2.552833895765000083e+00,5.404732164940000416e-01,2.594682336408999923e+00,2.129761834252999808e+00,-2.393497268595699978e+01
2.225178980949999996e-01,5.096158345687999969e+00,2.449125332422000145e+00,2.420648000960000101e-01,1.054995179310000086e+00,2.752583631499999850e+00,-2.345460888062000038e+01
-1.008822503479999966e-01,4.352721995391999776e+00,2.452435969441999930e+00,4.133206569210000070e-01,1.031244918455000104e+00,2.373148108777999976e+00,-2.312370385366200054e+01
2.508491799459999783e-01,4.957647896083999584e+00,2.656876419731000194e+00,3.397530310140000065e-01,1.010921411977999895e+00,2.975759018235999864e+00,-3.215121197173999690e+01
-1.352276975399999970e-01,4.422001522516000094e+00,2.514584541177999899e+00,4.392200960900000117e-02,2.115776178982999856e+00,2.579517467775000128e+00,-2.490247625844299861e+01
5.326373257509999792e-01,4.246741297802000048e+00,2.251065416245999984e+00,2.363823680640000091e-01,8.615992947580000116e-01,2.691557426676999931e+00,-2.849176567953799832e+01
2.454047947440000099e-01,4.210686852198000096e+00,2.090224930984000196e+00,3.470199578529999940e-01,3.425729909344000124e+00,2.439596308365000077e+00,-2.464727739260100137e+01
2.527345213059999929e-01,3.426972175008000221e+00,1.959856236852000055e+00,2.070831589009999862e-01,1.892678045232000006e+00,2.756431743959999903e+00,-2.770815714948999897e+01
3.685013953800000269e-02,5.753173894614000083e+00,2.609455565495999885e+00,4.662831311319999839e-01,2.063715586197000018e+00,2.420083877575000209e+00,-2.352899411635199911e+01
1.330900490090000110e-01,5.740574819126000428e+00,2.701811656998000188e+00,2.991213342210000126e-01,9.907095639109999574e-01,2.647463342131000097e+00,-2.363342560154600136e+01
-2.327053536500000089e-02,5.598815520501999821e+00,2.534884302620000085e+00,6.093226569049999819e-01,2.346600909276999936e+00,2.261732404772000216e+00,-2.296331479280500076e+01
1.212771625290000044e-01,4.834983360562000065e+00,2.438354814406999971e+00,2.090324800199999944e-01,1.466287072209000009e+00,2.716613051826000103e+00,-2.594612049480700122e+01
-2.231334824070000111e-01,4.706012532336999676e+00,2.451332027417000070e+00,2.219060001450000041e-01,1.189392155320000005e-01,2.412682251740000172e+00,-2.693185281831999944e+01
-6.802387495799999684e-02,6.874866135309999571e+00,2.865958928394999994e+00,4.814867952770000015e-01,1.255423222461000021e+00,2.425570566633000080e+00,-2.480940123384199936e+01
-1.898421878400000096e-01,4.228395712636999981e+00,2.568067841836000120e+00,3.400991882400000027e-02,1.561890682243000095e+00,2.645258398890999896e+00,-2.567857885776799876e+01
-2.471909014120000081e-01,6.245075542801999724e+00,3.022433189897999917e+00,5.237784527500000120e-01,1.205815002357000010e+00,2.159423761413000076e+00,-2.538874003735000073e+01
2.302653742000000062e-03,6.031243238217999902e+00,2.827055658902999813e+00,7.085350153630000092e-01,2.561873882220000009e+00,2.236649811153999856e+00,-2.546579776370699832e+01
5.278442864779999688e-01,5.131525954041999960e+00,2.156768503418000194e+00,4.202362610850000069e-01,1.356830992958000026e+00,2.409426848179000213e+00,-2.532449383694400069e+01
4.494517492139999959e-01,4.304803680845999736e+00,2.182193597116000028e+00,4.184017849760000018e-01,1.995409446512000029e+00,2.354245249064999879e+00,-2.777643515182199963e+01
4.121336949469999733e-01,3.713457413072999813e+00,2.075946315832000177e+00,1.261015217329999882e-01,1.939429678165000004e+00,2.547311478676999918e+00,-2.585590627574200084e+01
-5.396139264199999869e-02,4.426192626119999751e+00,2.372214633407999873e+00,7.178781545989999513e-01,2.250850107124000132e+00,1.909827467518000033e+00,-2.398499873381900116e+01
4.958951297699999983e-01,3.813505407597999941e+00,1.961495416223999921e+00,1.029594936880000033e-01,9.001470723860000023e-01,3.015120993647999903e+00,-2.723461040770299846e+01
4.016616706209999998e-01,4.781012738552999686e+00,2.314418694817999889e+00,3.286250464039999764e-01,2.020239016675000165e+00,2.651041479536000001e+00,-2.497166082525199826e+01
5.378464175589999785e-01,4.234863744593000412e+00,2.079897287712999976e+00,1.709900430279999994e-01,1.982498018450999933e+00,2.840153244462999993e+00,-2.761539483786100035e+01
1.167743755740000000e-01,3.938665897049999920e+00,2.276087357439000147e+00,5.079023488500000044e-02,1.516431299740000072e-01,2.820705107782000010e+00,-2.668879790098100102e+01
3.054262122110000255e-01,5.831734516046999772e+00,2.666262574601999891e+00,1.560230455040000075e-01,1.188194415102000079e+00,2.918891114120000019e+00,-2.621116394896199964e+01
-3.114990688479999936e-01,6.634998920918000032e+00,2.987015251212000067e+00,1.222631321140000005e-01,1.401176362600000003e+00,2.439534048406999833e+00,-2.789071701444200002e+01
-2.171893525220000010e-01,4.068040764284999611e+00,2.353281112521000029e+00,1.544348357339999922e-01,5.824986425039999638e-01,2.417678214472999798e+00,-2.616360069378499986e+01
-3.235065026600000143e-02,3.553997167424999937e+00,2.139602549768000017e+00,9.855169884499999367e-02,4.497012951099999684e-02,2.414757610761999906e+00,-3.151463524114999970e+01
-1.934821204820000029e-01,5.998084739085999928e+00,2.917427422204999843e+00,4.097455026269999911e-01,6.068374185049999481e-01,2.399160896961999967e+00,-2.575811923252900115e+01
