# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.152168319495999960e+00,4.291838186339999694e+00,2.160947957513000173e+00,2.080955832880000134e-01,4.519998422300000041e-01,3.805657606017999850e+00,-1.616334736677299944e+01
2.537562071489999904e-01,4.246297995063000208e+00,2.567828811466999817e+00,1.278957689570000000e-01,1.771911559077999909e+00,3.585357606221000193e+00,-1.784151541697099930e+01
5.345754494119999700e-01,4.827642497722999693e+00,2.518137881879999984e+00,3.940466707099999910e-01,4.508526473835000381e+00,3.621519040242000109e+00,-1.487691407575199953e+01
4.884637155609999892e-01,4.709187800245000055e+00,2.523811196476999807e+00,9.542122147199999516e-02,3.513867636860000254e-01,3.897404206383999981e+00,-1.492909876412499948e+01
3.769910556580000072e-01,5.217142445250000371e+00,2.646184413493999799e+00,3.369729328030000026e-01,1.410345655625000028e+00,4.038352739647000256e+00,-1.560687556138999987e+01
1.158828863737999981e+00,4.196780105190000221e+00,2.111574588487000081e+00,3.544557019769999928e-01,1.863936314230999924e+00,4.033545769755000343e+00,-1.564045507476899921e+01
1.782859824510999891e+00,3.772625493820000120e+00,2.005222704584999960e+00,1.934975871699999919e-02,1.932664157477999911e+00,4.331132081886000407e+00,-1.939063864312700147e+01
5.298970745309999897e-01,4.681103211428999877e+00,2.311218286483000206e+00,3.908808447980000045e-01,4.196145609485999906e+00,3.871359730192000193e+00,-1.777881007128999968e+01
2.305614320169000031e+00,3.258279179796999880e+00,1.540793434947000051e+00,3.859745268070000068e-01,5.236816505950000478e-01,3.788643226341999792e+00,-2.018034698641600144e+01
8.971801624030000255e-01,4.482896428884999729e+00,2.349916573597000014e+00,7.135311872000000069e-03,1.037162924399999964e-01,3.854689877400999887e+00,-1.658019970146499844e+01
1.121102294905000019e+00,4.589183877176999715e+00,2.202358754602999902e+00,8.282246853399999331e-02,2.942184100851000128e+00,3.812512938847000044e+00,-1.668819689396099903e+01
1.031675860960999946e+00,6.348728816559000343e+00,2.666588530087000031e+00,1.150569469870000028e-01,1.382924133903000063e+00,3.753512628589999789e+00,-1.939422953944700012e+01
8.604644207739999828e-01,4.546083424709999932e+00,2.351835139200999958e+00,4.214915796899999789e-02,8.800223590129999662e-01,3.760447126363000159e+00,-1.670134260805399862e+01
1.157236301895000041e+00,3.743877392433000217e+00,1.862382253068999960e+00,4.801685804629999832e-01,2.972483452747999966e+00,3.872674014769000195e+00,-1.818432864089400169e+01
1.076437588417000102e+00,5.079668713875999941e+00,2.344242936860000182e+00,5.405508937499999694e-02,9.537271298989999924e-01,3.998983337287000062e+00,-1.684014458784200130e+01
4.844842802809999904e-01,4.364746480405999662e+00,2.443443283504000085e+00,2.860063537290000180e-01,3.861251257665000214e+00,3.962747587575000008e+00,-1.635024998139299868e+01
7.863454248919999889e-01,4.379486704617000292e+00,2.241631573142000011e+00,2.041881168380000056e-01,9.901493619869999874e-01,3.768063170743999990e+00,-1.710132864508199901e+01
