# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.491119638108999945e+00,3.476365314305000176e+00,2.774883481280999931e+00,2.568484514209999903e-01,-3.111332423639999734e-01,6.866601690251999734e+00,-1.884342595683800070e+01
2.421143445068000055e+00,5.082916033447999915e+00,3.275562351874000022e+00,3.713833195749999816e-01,-1.086799302181999938e+00,8.953168811416000850e+00,-1.731694160776299896e+01
2.404712879188000141e+00,2.379945374409000003e+00,2.669600704486999820e+00,2.584065435360000107e-01,-6.308871673450000550e-01,8.879427751294999283e+00,-1.899473529279299910e+01
1.721217481390000081e+00,3.863544572423000201e+00,2.833870479932000030e+00,1.490391689700000001e-02,-2.758345682530000120e-01,7.722735819611999730e+00,-1.739667834871400132e+01
9.469738926370000476e-01,2.883019310142000080e+00,2.490596606287000192e+00,6.960131556899999683e-02,9.281421673999999677e-02,5.618104039548000195e+00,-2.313778407746400134e+01
6.896971572060000000e-01,5.041507714036000287e+00,2.492636569081999820e+00,6.909585173399999947e-02,1.285798306131000102e+00,2.585968098218999867e+00,-3.065237527949100027e+01
1.677089975823000012e+00,4.590090875205000032e+00,3.213922598626000049e+00,1.517214556510000090e-01,-3.764092690620000070e-01,7.586801394875999804e+00,-1.992707737266099954e+01
1.691825040636000033e+00,4.073806606999999858e+00,2.874480591736999990e+00,2.658947159999999841e-04,-2.780414664979999895e-01,7.723391771866999989e+00,-1.898032113205099947e+01
1.900489441691999959e+00,4.648161904092000363e+00,2.580914104482999960e+00,1.939104589020000102e-01,1.206186620400000048e-01,7.119692391580000113e+00,-1.955992797586799981e+01
2.223582761169999866e+00,3.490646319144000032e+00,2.363138136831000047e+00,1.573123343180000133e-01,3.269744828400000108e-02,6.700084439031000372e+00,-2.269470747453199877e+01
1.491171106948999903e+00,4.367764693346000371e+00,2.376380568434000029e+00,8.617317399299999348e-02,5.298140823000000443e-01,6.075004663552999951e+00,-2.650014517941400172e+01
7.914923815040000310e-01,3.458782811730999995e+00,2.249285450967000166e+00,3.090914964690000266e-01,8.521079954710000237e-01,3.450262550540000195e+00,-2.684017588219600015e+01
1.065494872341999910e+00,3.608780726452999854e+00,2.774631483517000063e+00,9.147652090010000014e-01,-7.795919605079999481e-01,6.623205676999000424e+00,-1.633161390923200074e+01
1.766631652180999934e+00,3.027395723052999976e+00,2.645163435329000112e+00,2.792826243009999820e-01,-2.258073580230000044e-01,7.717112192623000411e+00,-1.916431711437099850e+01
2.913837260579999811e+00,3.498537779972000106e+00,2.500432716556999946e+00,3.370950427200000016e-02,-8.255503777799999554e-01,9.090408335054000588e+00,-2.176892931317300039e+01
1.908367827843999942e+00,6.184988483533000014e+00,3.426404586373999805e+00,2.899030483569999816e-01,-6.491858046780000224e-01,8.918672643206999595e+00,-1.958578092475299925e+01
2.376381472847000076e+00,4.821090017133999872e+00,3.065289192672000063e+00,2.951475175200000134e-01,-5.863154606479999975e-01,8.252482648616000560e+00,-1.850431340660399826e+01
1.279907196721000062e+00,4.126844551557000251e+00,2.616327995253000083e+00,1.583806788099999946e-02,3.085645949560000267e-01,5.578402744636999699e+00,-2.096707663917599973e+01
1.978565150229999903e+00,6.707550390305000221e+00,3.388984826300000197e+00,3.423973708879999855e-01,-9.477252715180000120e-01,9.095668168517999419e+00,-1.971571406911899871e+01
1.601845543223999968e+00,5.097608858034000434e+00,2.553132081126999964e+00,1.888706429810000087e-01,5.545786351899999467e-01,5.342358978310000062e+00,-2.237806030197199902e+01
1.869018895638999922e+00,1.876539794669999983e+00,2.509775126043999993e+00,4.963208130180000177e-01,-7.731447386099999930e-01,7.951137986683000314e+00,-1.662587916641799879e+01
9.448023498750000027e-01,3.043892248793000022e+00,2.585347986602999804e+00,1.954158123339999886e-01,4.539409437690000160e-01,4.395825025717999601e+00,-3.191973609755800112e+01
1.009861715013999905e+00,5.286683518048000074e+00,2.909588790881000087e+00,2.675570973909999761e-01,3.721445008140000232e-01,5.218375121679000195e+00,-2.241355170305899946e+01
7.722793318930000206e-01,4.520519496123999836e+00,2.752078984430999853e+00,4.674471873100000119e-02,4.996438998859999980e-01,4.394014872610999767e+00,-2.726917242677000175e+01
