# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.676875523949999947e-01,5.243993986034999999e+00,2.470566489429999901e+00,5.525091248600000338e-01,1.288719485487000105e+00,1.274019207222000016e+00,-2.034247990500499981e+01
9.148458767880000009e-01,4.508010814110000375e+00,2.185919001343000101e+00,1.465003907400000069e-02,8.733943432270000473e-01,2.709646650238000110e+00,-2.115699401417199965e+01
3.700860788070000074e-01,4.744479430568000033e+00,2.230599953855000095e+00,3.829711958040000197e-01,1.422358086915999964e+00,6.498780697329999967e-01,-2.115788024962100167e+01
1.112930311985000031e+00,3.795761072664999958e+00,1.983340935078000022e+00,3.002450249060000242e-01,1.129201905893000069e+00,1.715661224585999900e+00,-2.254575431328699864e+01
1.766596099565999944e+00,3.695153132860999889e+00,1.813085528071000097e+00,4.006895662999999941e-02,8.595231159439999935e-01,2.935021360693999881e+00,-2.179198633255199979e+01
1.379501623341000016e+00,4.487843081642999721e+00,1.926694725308000011e+00,4.837944241299999698e-02,1.321861196820999895e+00,1.523809676366000065e+00,-2.053446756089800118e+01
7.631356100730000147e-01,4.678703380365000442e+00,2.159495056422000125e+00,3.125216055130000115e-01,1.071798908632999980e+00,1.769615346069999928e+00,-2.008202402631199845e+01
7.145767690640000280e-01,4.274983530864999715e+00,1.988578938227000048e+00,4.218641267300000108e-01,1.507776245809999915e+00,7.672977345160000295e-01,-1.976542642533100036e+01
5.116749442379999735e-01,4.973003128004999773e+00,2.373871158202999876e+00,2.337154412590000119e-01,1.068920931754999915e+00,1.920557883499999896e+00,-1.950678647736300064e+01
5.152021229330000507e-01,4.536653130051999661e+00,2.288933050144999815e+00,5.691716949899999767e-02,8.506616094600000233e-01,2.105199034475000008e+00,-2.506680588781599894e+01
3.998811336390000193e-01,3.678800978762999829e+00,2.179779514454000200e+00,2.299164378040000067e-01,1.355835847979000031e+00,1.367812971980999937e+00,-2.400725612576700030e+01
