# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
1.390280114599999894e-01,6.060375439526000108e+00,2.821127532990999942e+00,9.906130090999999693e-02,1.117920122181000009e+00,1.466326344842999951e+00,-1.954961155194400035e+01
6.925493645860000269e-01,5.143046733544999860e+00,2.417713249370000206e+00,1.392331746759999933e-01,1.131093695049000036e+00,1.816025831741000074e+00,-2.095935059592899918e+01
4.378636759319999849e-01,5.158303304053999838e+00,2.655972988678999780e+00,8.682501614300000559e-02,9.545930277790000140e-01,2.157340844305000171e+00,-1.907957248654900084e+01
9.614914193689999555e-01,4.648159174445999575e+00,2.623819465277000162e+00,8.619062396899999923e-02,3.055755059220000014e-01,3.745399363179000130e+00,-2.119823839488400097e+01
4.303907436000000038e-03,6.485553617584000285e+00,3.090425763117000013e+00,1.804467929970000051e-01,9.559986579400000517e-01,2.104084353486999959e+00,-2.168629516167100135e+01
8.899766900960000005e-01,3.262997680273000078e+00,2.375842432490999911e+00,2.734912253410000105e-01,4.168423575379999746e-01,3.893229489798999854e+00,-2.153176047728799958e+01
8.900560359950000500e-01,3.776907087880999825e+00,2.626180013802000168e+00,1.776947209289999885e-01,2.806063165520000235e-01,3.800330454152999859e+00,-2.026283741442500030e+01
4.080551631889999809e-01,6.834228767805999638e+00,2.947022212169999822e+00,2.112660490180000017e-01,1.146363025227999932e+00,1.649716530370000100e+00,-2.221976781013599833e+01
4.235151062609999739e-01,4.187738676162999774e+00,2.132080131036000026e+00,1.011720126589999991e-01,1.591519883816999936e+00,6.643268521890000056e-01,-2.457675234485000004e+01
3.545904915800000140e-02,4.186089555132999962e+00,2.415988969473000125e+00,1.353934622109999875e-01,1.252483914007000099e+00,1.395258023073999931e+00,-2.082349020555700037e+01
1.052126621210000001e-01,4.800609280977999660e+00,2.367869650504999868e+00,2.086846393600000002e-02,1.432064135604000032e+00,8.049157422849999577e-01,-2.143939147343800045e+01
