# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
3.945963461979999920e-01,5.602061497086999964e+00,2.652375770078999828e+00,5.032320037969999493e-01,7.303373552759999665e-01,3.452479577042999903e+00,-1.644901714822299965e+01
6.524688255520000313e-01,4.349384931432999757e+00,2.087903655318000151e+00,6.338666811519999555e-01,7.392848051260000330e-01,3.785406127321000014e+00,-1.708210126034400034e+01
5.279521336879999804e-01,4.528360267845999765e+00,2.324144250815999957e+00,4.449093119529999862e-01,4.039586704779999593e+00,3.521600423079000119e+00,-1.601675112841200033e+01
3.344383747699999909e-01,6.983830806481999609e+00,2.742521857725999990e+00,4.725893248279999792e-01,2.350645547849999906e-01,3.791012802048999930e+00,-1.955553878893000075e+01
3.703029968239999747e-01,4.485846494082999847e+00,2.508693354611000181e+00,1.496320710419999922e-01,3.021248118020000151e-01,3.775754285495999785e+00,-1.504768584743299975e+01
7.658623270269999672e-01,5.270513537614999855e+00,2.484878805908000032e+00,1.539120765160000015e-01,4.970627569060999562e+00,3.938486111857999905e+00,-1.876585872415699896e+01
4.547402713350000014e-01,5.501029464762999588e+00,2.752211561414999785e+00,2.305028557059999872e-01,1.527178412387999895e+00,3.782573341393999922e+00,-1.588616812959499924e+01
2.726814155089999914e-01,3.897015487262000200e+00,2.198638499882000108e+00,1.181968088469999983e-01,1.188883425265000016e+00,3.479224678280000038e+00,-2.189328129543899948e+01
1.585713763878999982e+00,3.264304124299000076e+00,1.774818782234000025e+00,5.908236700999999758e-02,1.445455738776999954e+00,3.879467029100999831e+00,-1.735569450858400131e+01
3.702901110340000024e-01,4.906309212146999776e+00,2.551552364615000013e+00,5.248130650490000493e-01,7.319641982360000076e-01,3.311259368743999953e+00,-1.517229717621400020e+01
8.733925549150000078e-01,3.419425960253000163e+00,1.925523605685000028e+00,8.781085059999999866e-04,8.742744858900000637e-02,3.802573866318000206e+00,-1.817836501465200172e+01
1.562320421174999918e+00,3.791634345059000211e+00,1.858989553895000091e+00,2.871571095129999973e-01,2.403488459730999782e+00,3.910446270786999801e+00,-1.889361383783700177e+01
