# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
-5.070851675799999819e-02,7.038247792901000111e+00,2.917128692276000024e+00,1.930718143440000034e-01,1.502358484443000020e+00,8.150439918009999563e-01,-2.257198133377099936e+01
3.478942442030000248e-01,6.813345883169000139e+00,2.897044920807000157e+00,3.525179852270000080e-01,7.180633383460000019e-01,2.619059554047999949e+00,-2.071873138559499949e+01
8.043220306699999655e-02,4.657150004034999569e+00,2.316380758085000213e+00,1.950795717340000068e-01,1.346288242308999905e+00,1.155117818811000063e+00,-1.871120523197399876e+01
3.393190386250000135e-01,4.232321301013000081e+00,2.270087817858000179e+00,4.398501122500000221e-02,8.860889672530000150e-01,2.270989366409999821e+00,-1.944731902596999973e+01
9.852657151989999695e-01,3.765348248140000020e+00,2.367856396437999944e+00,1.185768053590000037e-01,3.980509665399999952e-01,3.381433766093000060e+00,-2.196423064180699924e+01
2.847046588120000221e-01,4.007297960529999870e+00,2.382082008409000196e+00,6.087562050800000152e-02,6.479857181000000521e-01,3.210263425733999920e+00,-2.064249504554999959e+01
4.547029740790000107e-01,2.963124403241999882e+00,2.567753478769999820e+00,1.387670160789999940e-01,-2.384645443000000045e-02,4.083578182704999726e+00,-2.439192925042700111e+01
8.258181555150000408e-01,6.562864011847000079e+00,2.585788544395000166e+00,2.947493290000000044e-01,7.430056712339999647e-01,2.760943352434999998e+00,-1.913785974579700166e+01
1.453607593510000129e-01,4.599288642928000215e+00,2.416879003072000209e+00,2.554386144149999871e-01,1.048117913493000097e+00,1.896877994688999980e+00,-2.054036321087700045e+01
5.290950841770000190e-01,6.457782586566000127e+00,2.542166318702999916e+00,1.729858485880000074e-01,9.859202596749999659e-01,2.026660929693000046e+00,-1.970669812299900059e+01
8.655847625849999449e-01,6.767194608548999568e+00,2.535947799956999926e+00,3.116117348599999892e-01,7.157765196209999736e-01,2.644570913016000002e+00,-2.035253176548700083e+01
6.504146669150000504e-01,5.425305047758000043e+00,2.366266029828000050e+00,1.529974445110000025e-01,9.089461836929999539e-01,2.195765965517999962e+00,-2.045827592792100091e+01
6.654330003270000349e-01,4.208700541540999929e+00,2.094080458531999867e+00,2.618510782369999901e-01,9.012180956380000385e-01,2.187115472048999809e+00,-2.059196301923200068e+01
6.331731835089999816e-01,4.474522854679999995e+00,2.091538251399000181e+00,1.425734790560000131e-01,1.202293997019000082e+00,1.517276409656000080e+00,-2.093433839083600034e+01
4.755993284169999780e-01,4.796571995632000096e+00,2.354511182084999987e+00,2.183121610790000056e-01,1.020969611209000094e+00,1.944030311087000085e+00,-2.093799941005600118e+01
1.296190175839999903e-01,5.259980224529999582e+00,2.734359993623999951e+00,3.247485268270000058e-01,9.471627018429999989e-01,1.699416107261999986e+00,-2.112156157020499947e+01
7.516580210500000137e-01,6.744464774279999908e+00,2.798456409671000067e+00,1.041456699330000069e-01,8.928940436960000060e-01,2.436487020344999976e+00,-2.200539424484799866e+01
5.075049757399999750e-01,4.551083130890000383e+00,2.455922559659999838e+00,9.552413800600000060e-02,4.975685330599999845e-01,3.148764977361000028e+00,-1.933907752889399845e+01
1.299515113130000066e-01,5.064573720175999938e+00,2.467580427247999975e+00,2.014190826520000088e-01,1.230958622676000092e+00,1.387852696521000073e+00,-2.069414525040100017e+01
8.488092611309999702e-01,6.604806245609999849e+00,2.708722095754999781e+00,2.578269702609999880e-01,5.959984498779999917e-01,2.915391110993000190e+00,-1.998121613934399932e+01
6.154775419829999761e-01,5.415410357966999655e+00,2.497614280324000013e+00,1.410992413909999965e-01,9.547328110110000488e-01,2.281802146841000134e+00,-2.075546738759799936e+01
2.145439150469999889e-01,5.038964844167000301e+00,2.450068870585000003e+00,1.157623922580000020e-01,1.288625043809999982e+00,1.412945764632000056e+00,-2.019783920476000105e+01
6.606576306000000454e-01,4.393425008420000388e+00,2.296438017107000018e+00,1.519836479259999984e-01,7.996734552800000007e-01,2.345630672214999990e+00,-2.092695687696900109e+01
-4.795319605900000282e-02,6.040062049449000270e+00,2.893190838245999874e+00,9.598053171999999800e-02,9.378192542500000117e-01,1.940987281553000043e+00,-2.007924745019600010e+01
5.897804459150000067e-01,6.038346544836000085e+00,2.551739572585999927e+00,3.132417691889999856e-01,8.684820142679999799e-01,2.193100660134999824e+00,-2.184395891442200011e+01
9.204692429100000406e-02,6.597738218469999971e+00,2.801272718433000186e+00,7.300691247700000219e-02,1.344823698211000007e+00,1.578668426221000010e+00,-2.413763284961899913e+01
