# a_small,a_big,Rp_crit,sigma_R,a_zipf,sigma_inc,loglike
5.821949834699999965e-02,5.718996190570999616e+00,2.504841945798999880e+00,1.625940875540000108e-01,1.385621911364000036e+00,2.204369640708999878e+00,-2.956767679752000078e+01
6.970151608129999676e-01,3.935203505735000107e+00,1.692994066083000071e+00,3.623257902979999945e-01,6.108562360150000536e-01,2.174889499520999969e+00,-2.990712425660399987e+01
-3.329196338800000099e-02,5.802876447990000131e+00,2.571138814695999919e+00,1.528051395729999873e-01,8.436790160710000430e-01,2.333972545883999938e+00,-3.205317040223099667e+01
1.772206716979999874e-01,4.121778668765999853e+00,2.111124765637999889e+00,7.492968708199999883e-02,1.243789860381000034e+00,2.402027767973000216e+00,-3.657974152051799877e+01
1.162832666429999967e-01,6.061624096884999702e+00,2.558231636842999812e+00,1.741924477679999972e-01,1.182800016657000075e+00,2.068327002678000071e+00,-3.266665889889299734e+01
4.144043319499999822e-01,4.354902164763999828e+00,1.804033509401000046e+00,4.382798663210000223e-01,6.656585989009999871e-01,2.294094507178999987e+00,-3.190687239609500025e+01
-8.114042861299999854e-02,5.731054938579999813e+00,2.661064319359999875e+00,1.854685176720000106e-01,1.085212862799000089e+00,2.306118868848999970e+00,-3.301748992070999833e+01
2.528241573130000086e-01,4.937975200900999617e+00,2.230771674844000074e+00,2.883595004050000243e-01,2.931416874738999923e+00,2.358612369135999920e+00,-3.136875090861600057e+01
1.142425313440000034e-01,6.313928498882999563e+00,2.533712615489999820e+00,3.456387283080000206e-01,2.265319489010999998e+00,1.972256691139999907e+00,-2.953894941680900033e+01
3.998147641450000012e-01,4.929633025687000014e+00,2.056508376176000130e+00,1.192005319170000022e-01,1.275820245153999943e+00,2.302771136441999822e+00,-3.237688891791899692e+01
-1.273489669689999992e-01,5.053138487873000351e+00,2.350309747562000062e+00,2.001442139450000102e-01,1.935983196532000017e+00,2.346529681987000071e+00,-3.524112730809599725e+01
5.796174433259999592e-01,4.358931223467999772e+00,1.950473199204000085e+00,1.380809106739999959e-01,2.152649679926999848e+00,2.263464776508000043e+00,-3.304887550476600211e+01
4.666399864710000234e-01,5.543747067577999843e+00,2.079581695924999973e+00,4.038952347549999988e-01,1.846120387090000037e+00,2.176481028428999931e+00,-3.073823266034399992e+01
6.338339889459999599e-01,5.136492201804999880e+00,2.162565678913999978e+00,3.139264206030000226e-01,2.477041364813000079e+00,2.212496109503999886e+00,-3.198205298688300147e+01
1.410242128599999978e-01,5.111029583515000141e+00,2.273106209379999854e+00,1.506217039630000087e-01,8.361244040859999727e-01,2.366267727078000149e+00,-3.173778937828199886e+01
1.295473850359999957e-01,4.616436995235999596e+00,2.338205030086999869e+00,9.871180290599999851e-02,1.769662824914000065e+00,2.385634248476999897e+00,-3.381009923214499935e+01
5.951198342439999456e-01,4.547108893385000350e+00,2.008758175612999963e+00,1.366484759029999996e-01,7.099601903860000007e-01,2.375787846919999780e+00,-3.104205893950799933e+01
2.287826940140000043e-01,5.669025706118000052e+00,2.433058949192000053e+00,1.594799401039999898e-01,6.775691191429999982e-01,2.002576934682999799e+00,-3.108220854789799859e+01
1.247410877504999904e+00,3.738579113460999803e+00,1.593136389392000085e+00,2.256000642290000024e-01,3.988271658279999854e-01,2.133562113167999819e+00,-3.334009421629299652e+01
1.692107673669999979e-01,5.895042510240999789e+00,2.398393845100999844e+00,2.132923940220000092e-01,1.608827761082999963e+00,2.412637197488999963e+00,-3.308583723488400352e+01
6.407087614780000440e-01,4.510472060979999753e+00,1.962527391969999924e+00,1.819991810700000157e-02,1.097028538975999945e+00,2.293087152798999995e+00,-3.007765341852299912e+01
2.933900325309999890e-01,4.576301502110999841e+00,2.139138734284999899e+00,2.269709641069999895e-01,3.010206328455999891e+00,2.302638412298999793e+00,-3.244847788072200245e+01
8.750238495800000127e-02,5.285123738531000370e+00,2.547955794087000125e+00,1.756769305529999881e-01,1.726045303302000011e+00,2.287388324230000158e+00,-3.158591409407700112e+01
1.219467215339999910e+00,4.586496888143999584e+00,1.759456480127000066e+00,5.059415597599999787e-02,1.522452297218999995e+00,2.503629114149999779e+00,-3.377385568816300321e+01
3.870624639629999808e-01,4.683960757719000334e+00,2.008235200899000095e+00,4.928265668080000217e-01,4.180331410879999932e-01,2.368151564794000130e+00,-3.401617894688799737e+01
1.014216962700000002e-01,5.913609105036999658e+00,2.550295966626999977e+00,2.086454550990000101e-01,1.704646420195000012e+00,2.481391437210000106e+00,-3.452289317292299842e+01
2.964848740700000151e-01,5.435017562747000319e+00,2.352282880270000209e+00,1.174502251289999966e-01,1.688117362402000055e+00,2.009606194274999869e+00,-3.203571015904299912e+01
1.246986919129999954e-01,4.898727618201999867e+00,2.334027628896000017e+00,3.292836299770000030e-01,2.875223391772999904e+00,1.946506844421999949e+00,-3.494835711365200126e+01
8.860848055499999376e-02,4.333022529796999756e+00,2.114188827895000067e+00,1.731822743439999923e-01,1.945235087939999996e+00,2.280860589558999951e+00,-3.250820570388499675e+01
7.720155268980000152e-01,5.060354233208999908e+00,2.047691900044000146e+00,3.428724985750000176e-01,2.542703389820000215e-01,2.051086486285000010e+00,-3.462275624610399660e+01
-2.563365487999999959e-03,4.650567764462000042e+00,2.195065564661999868e+00,1.222360020909999956e-01,2.082708391608000031e+00,2.313453530482000087e+00,-3.259658177519199995e+01
4.047317224859999785e-01,4.524349041245000258e+00,1.923543325977999929e+00,5.034269832850000181e-01,3.543020364500000241e-01,1.741949563731999939e+00,-3.202696221891100237e+01
8.656580957670000354e-01,4.248039467062000085e+00,1.524331477417000036e+00,5.751172173199999849e-01,6.622801216779999889e-01,2.065719591291999890e+00,-3.337020585591699984e+01
6.989390004379999466e-01,4.479368537563000352e+00,1.998148177665999947e+00,2.410366771799999919e-01,4.617648574129999961e-01,2.184106579224000200e+00,-3.222163233315300346e+01
