         526         314         199         147         109          90          54          37          31          22
         532         297         203         126         108          87          54          47          29          17
         530         278         245         173         105          81          43          45          28          14
         540         321         215         155         121          83          39          27          19          22
         614         317         207         144          93          79          53          34          27          15
         614         340         199         154         121          71          34          33          17          10
         647         330         224         140         101          70          45          28          12          16
         643         317         212         148         116          72          45          28          22          16
         573         365         210         131         118          54          52          33          22          10
         584         310         231         152         108          79          51          31          20          15
         540         354         233         135         110          72          45          37          24          13
         567         306         201         153         102          78          57          33          29          12
         538         331         207         171         111          63          58          36          27          13
         489         303         217         146         126          89          62          49          26          15
         545         325         226         143         113          90          51          39          25          23
         585         320         224         144         122          76          52          27          24          16
         586         322         195         160         101          68          56          29          16          18
         569         295         217         174          97          65          48          36          23          12
         549         312         209         148         108          73          44          29          22          20
         596         321         224         127          96          74          41          22          15          12
         585         291         194         138          99          70          49          22          23          15
         614         307         209         125          83          66          35          33          18          18
         634         343         176         128         109          65          44          16          20          18
         660         349         184         127          86          50          40          21          23          11
         661         334         182         131          95          66          36          31          12           8
         634         350         183         138          85          58          42          24          11          11
         630         341         172         121          92          56          56          26          24          13
         654         342         179         130          74          48          45          30          19           7
         650         313         169         127          86          60          47          26          19          13
         612         293         181         157          87          64          41          38          18          10
         639         313         194         135          99          66          38          29          19          11
         580         312         212         145         103          66          45          27          25          12
         601         330         169         139         118          64          45          31          31          17
         642         318         188         138          87          57          52          29          16          21
         581         316         217         128          83          82          62          31          28          14
         564         328         199         140          89          87          56          33          21          19
         585         302         206         137          96          76          43          30          23          17
         608         342         215         138          98          69          49          26          22          14
         620         315         195         145          83          80          56          25          18          14
         635         317         198         125          92          70          42          25          19          15
         669         298         209         118          84          66          43          32          23          13
         670         299         189         136          92          65          50          38          22          12
         616         327         201         138          95          69          36          24          14          18
         619         334         191         134         104          47          55          30          21           7
         567         325         208         134          97          70          51          35          22          17
         614         309         188         147          96          62          55          28          21          15
         563         289         225         160         118          80          50          26          19          13
         562         310         200         120         103          78          53          43          18          16
         534         294         196         137         125          91          72          40          24          17
         562         330         201         134         106          86          52          30          25          21
         571         325         212         166         106          66          53          48          27          18
         533         332         230         137         113          57          48          47          29          18
         567         321         230         143         100          76          40          39          25          21
         560         303         195         141          81          77          55          38          33          10
         575         310         227         135         100          80          53          42          18          19
         623         307         158         155          94          89          51          31          16          17
         534         317         191         135         110          72          63          39          31          17
         538         300         221         146         102          76          41          45          22          16
         537         302         232         131         112          73          46          34          29          20
         539         327         200         142         116          95          50          46          24          14
         485         316         233         169         112          88          59          42          23          13
         553         346         220         150          88          81          54          33          27          15
         542         307         220         150         100          72          59          28          25          25
         511         308         208         129         119          93          56          47          38          29
         526         321         219         124         105          76          56          44          21          24
         544         301         200         149          84          86          45          41          22          22
         576         325         200         157         123          65          54          41          26          24
         576         300         209         159         108          65          53          31          29          16
         600         330         208         145          88          66          46          35          16          15
         600         294         198         146          96          66          52          39          22          16
         582         291         215         146         105          68          53          30          26          16
         611         312         196         129          96          57          59          30          18          15
         632         320         196         119          97          63          58          28          24          21
         640         320         189         143          82          66          46          21          16          11
         596         283         220         132          99          61          55          40          19          16
         615         323         194         120          98          74          42          27          21          12
         664         318         170         122          94          67          55          32          21          13
         577         331         190         154         102          61          51          42          25          13
         545         302         203         142         101          73          44          38          24          12
         608         334         204         137          90          60          43          41          21          14
         603         310         208         133          94          63          54          31          21          18
         558         312         187         148         111          67          57          40          24          17
         582         323         180         142          92          72          32          41          22          22
         610         327         176         140          91          71          52          37          36          13
         594         322         206         129         110          63          41          39          17          11
         609         300         225         128         103          62          49          36          23          19
         567         297         207         149          86          78          60          34          36          15
         556         323         231         141          97          76          58          39          30          14
         565         308         212         169         103          66          50          45          31          27
         567         290         213         130         119          98          57          50          19          18
         535         345         206         158         102          76          65          23          29          14
         546         302         195         171         128          66          49          41          25          19
         593         293         209         156         113          76          45          38          18          17
         566         323         210         164         110          66          57          30          35          15
         639         302         217         129          96          77          42          34          29          13
         551         340         203         147          88          72          59          38          16          13
         559         328         215         141         131          75          48          38          32          15
         582         299         218         132          83          69          50          38          23          24
         568         349         222         149          94          66          51          36          18          14
         587         350         190         141          89          69          41          34          35          16
         560         281         193         171         103          65          54          33          32          23
         539         304         198         159         117          66          44          34          31          18
         566         320         204         143          97          69          60          35          20          23
         558         306         206         142         100          77          52          46          28          19
         609         302         204         137          86          74          58          41          24           9
         557         317         195         138          94          91          61          28          20          16
         598         321         203         151          92          71          54          38          19          12
         535         321         216         137         122          67          50          36          23          20
         562         300         198         150         102          65          57          35          29          19
         498         328         211         156         111          75          60          30          26          20
         566         308         199         153         109          66          51          38          39          12
         546         325         209         139         102          80          49          40          21          13
         560         309         202         133         128          65          60          30          24          25
         576         329         201         137          88          74          51          37          17          20
         619         297         210         145          96          73          46          31          34          13
         597         287         213         145          88          71          47          37          19          19
         552         329         187         144         101          71          54          35          29          21
         621         305         203         135          92          67          40          25          28          16
         607         325         207         146          90          69          46          34          34          14
         569         299         180         154         116          81          43          34          36          15
         560         313         186         131         111          74          53          43          25          24
         502         319         206         149          89          75          49          37          33          22
         559         314         199         148         106          75          49          48          29          18
         538         348         193         156         102          82          55          35          27          29
         519         295         201         163         126          88          49          38          27          28
         524         302         244         166         115          68          50          39          34          19
         487         322         205         156         107          86          52          45          34          22
         594         314         228         134         101          75          49          40          28          19
         559         354         204         155         102          82          57          32          26          21
         610         321         194         167         103          63          56          40          36          10
         576         323         204         145         100          78          57          42          25          19
         536         321         199         152          97          79          47          46          29          29
         563         302         205         144         102          89          50          43          22          26
         537         312         196         148         112          75          49          44          31          35
         534         319         197         153         129          69          58          53          24          30
         483         307         186         158         118          81          55          50          34          33
         537         304         207         151         111          71          49          44          28          34
         495         306         234         138         119          87          60          42          38          30
         512         329         222         141         122          74          42          47          32          17
         531         315         223         147         112          78          54          47          25          25
         529         321         188         130         102          97          61          40          38          23
         550         288         206         121          92          93          75          26          34          30
         584         287         194         144         117          51          61          35          19           8
         573         326         188         156         104          88          50          34          30          10
         520         335         207         142         105          61          75          38          22          22
         532         321         191         158         106          87          55          43          31          25
         546         286         206         151         110          76          62          43          23          15
         627         288         201         152         103          84          47          33          20          25
         666         328         202         124          86          65          46          25          27          20
         628         337         182         117          99          56          46          31          25          17
         616         296         216         135          95          61          45          34          19          17
         630         316         187         129         105          57          48          37          22          15
         647         323         205         121          93          60          55          35          27          12
         691         313         190         117          81          54          48          30          22          18
         642         359         180         111          81          78          44          28          23          20
         674         303         193         144          81          60          37          41          20          14
         657         326         216         123          78          67          52          37          24          20
         670         346         212         105          97          62          40          34          12           7
         598         323         218         132          84          64          48          29          29          15
         615         303         218         142         101          58          38          35          24          15
         611         296         183         133          94          68          53          38          28          18
         565         311         199         130         105          87          52          38          39          21
         562         333         227         127         106          59          43          34          34          30
         595         355         207         133         105          60          66          29          35          15
         567         304         182         147         120         101          56          41          18          14
         559         329         214         129          89          90          49          44          33          18
         559         324         194         146          87          74          68          38          33          20
         550         307         179         112         110          83          44          37          27          29
         582         312         196         119          88          60          47          40          32          22
         596         280         203         148          92          66          46          45          31          24
         596         287         200         150         111          75          33          35          35          22
         593         313         202         139         110          72          44          34          26          19
         569         328         199         142         108          73          50          47          20          14
         577         293         191         132          92          83          46          46          29          21
         606         334         182         147         100          60          52          34          22          10
         643         328         190         144          79          70          42          25          35          17
         556         326         207         118          89          75          47          39          30          16
         538         319         200         139         103          70          48          41          27          14
         614         330         192         112          97          67          53          34          23          11
         606         328         174         126          94          53          45          40          21          16
         641         315         186         134          94          49          51          33          22          17
         539         306         194         136          99          86          59          45          26          12
         493         322         213         158         121          75          62          50          33          19
         550         313         251         146         100          76          49          37          29          15
         555         304         225         124         103          78          55          29          27          21
         572         301         191         136          94          64          63          47          33          19
         587         286         206         133         103          76          56          34          23          21
         557         327         177         133          80          95          51          46          32          13
         566         335         212         154         102          56          55          28          24          18
         570         329         196         136         114          78          52          37          21          22
         571         307         191         119         126          65          55          46          26          19
         565         298         227         136         104          60          53          32          26          19
         574         301         177         151         111          72          66          45          23           8
         566         338         197         142         102          75          55          34          26          23
         592         304         213         130         114          74          44          29          28          16
         558         304         185         141          98          77          55          39          26          28
         596         308         205         135         101          71          47          34          31          21
         583         356         200         127         102          59          58          34          25          14
         564         302         210         142         112          69          67          35          44          24
         559         316         213         142         105          71          48          43          34          15
         513         306         215         160          90          90          66          29          34          24
         523         297         208         139          99          90          57          38          39          26
         579         312         184         145         103          83          49          29          27          27
         583         323         198         144          96          68          51          36          31          23
         573         323         203         139         104          78          46          43          28          21
         542         304         213         139         106          76          60          48          31          27
         578         325         200         130          96          68          45          43          29          24
         564         312         195         136         117          66          55          29          25          19
         556         321         195         132          97          67          47          48          32          16
         627         313         221         137          87          62          65          22          32          19
         615         322         180         136         102          72          56          37          30          15
         571         313         186         148          96          87          56          49          33          19
         571         317         192         139          98          90          48          27          31          18
         562         322         195         162         113          69          56          37          42          19
         601         308         197         130         115          75          60          40          21          21
         552         321         190         140         119          76          54          38          27          18
         590         305         190         159          93          70          45          34          27          23
         579         302         199         127         112          78          43          39          37          22
         584         310         187         135         120          64          54          36          33          21
         581         304         199         133         104          80          61          30          26          16
         601         320         195         140         101          57          49          24          28          21
         605         305         189         135          83          72          45          41          26          19
         506         331         203         136         101          74          54          40          36          17
         590         295         207         125          95          68          53          46          21          27
         569         315         206         118         104          87          46          35          32          29
         548         307         219         145         109          62          41          52          36          13
         568         298         214         151          96          61          60          38          22          19
         592         298         191         124         106          76          61          43          32          13
         557         302         181         145          93          76          62          44          31          19
         576         293         197         163         113          60          53          34          23          22
         590         329         205         171          83          71          46          32          15          14
         558         302         190         156          84          84          52          37          32          31
         542         323         167         147         117          76          59          41          31          29
         608         290         192         139         104          84          52          25          39          17
         567         340         156         147          86          77          63          36          27          14
         514         305         209         146          90          75          66          63          34          29
         549         317         216         134         103          76          52          42          27          32
         603         306         202         120          97          71          66          38          20          17
         583         334         195         145          86          79          64          32          21          16
         581         313         195         142          98          75          47          33          21          26
         572         343         196         140         101          61          38          35          34          14
         612         333         183         122         116          73          50          36          30           9
         645         337         209         119          98          65          41          32          32          20
         610         315         184         133         105          67          39          37          21          22
         613         361         170         125          91          62          50          35          31          10
         626         319         192         139          80          71          58          30          28          12
         616         331         203         142          92          59          48          29          26          17
         597         323         203         118          98          62          47          38          19          21
         604         323         196         142          77          64          63          30          33          18
