         486         333         215         159         101          82          54          43          21          15
         573         305         233         163          91          75          54          35          22          11
         563         316         223         131          98          77          53          41          21          16
         568         335         191         145         115          60          61          28          20          11
         552         346         195         149          98          78          36          28          20          18
         635         329         179         118         122          56          44          32          12           8
         629         316         197         140          79          68          33          32          12           7
         646         319         207         129          89          74          40          13          14          11
         626         323         221         136          84          77          42          23          18           7
         575         331         214         133         116          62          52          31          21          11
         619         355         182         142          95          70          29          26          16          12
         537         314         222         155          90          62          44          29          26          20
         545         348         212         142          86          78          52          37          18          16
         533         321         210         143          97          80          62          43          23          11
         536         304         210         161         105          56          55          35          18          15
         554         282         181         156         113          70          53          18          29          20
         591         335         175         158         106          63          46          22          18          20
         578         337         212         145         100          85          46          26          21           8
         536         332         209         161          92          81          51          31          18          14
         591         317         205         144         117          68          49          28          18          20
         563         320         193         140         100          75          45          39          32          15
         545         332         216         152         102          75          40          43          23          14
         540         333         218         140          91          71          44          33          24          13
         583         317         216         130          89          73          45          31          26          13
         583         352         222         161          83          67          31          35          24          20
         573         325         203         150         116          60          52          28          21           7
         577         305         188         152         100          70          39          27          33          17
         588         348         200         144          87          64          46          35          20          12
         576         305         221         142          98          66          45          25          24           9
         584         324         196         153          92          74          47          30          28          10
         567         308         210         127         106          84          52          37          27          16
         574         320         219         138          99          69          40          22          18          10
         578         322         192         160          95          54          45          31          19          16
         579         328         203         133         100          68          33          27          18          28
         644         320         183         120         103          73          45          28          18           8
         674         334         195         122          91          64          28          25           8           7
         700         350         184         126          70          46          36          16          17           8
         658         321         190         127          99          51          40          22          11           8
         647         345         199         122          82          47          43          23          15          11
         628         301         217         142          87          70          46          27          15          10
         632         328         213         133          91          56          30          34          24           9
         666         357         186         132          99          68          41          30          17          12
         681         341         184         128          98          60          54          15          12          13
         626         312         242         141          82          66          40          19          19          11
         639         316         193         129          98          67          51          33          22          13
         623         369         190         129          87          57          39          21          26           9
         557         316         205         145         111          74          36          32          20          13
         575         320         190         155         103          61          50          36          16          19
         579         323         201         144         113          77          46          28          24          17
         599         311         197         159         112          66          38          29          18          11
         578         332         227         155          81          84          57          25          21          14
         578         334         204         157         111          87          48          24          19          15
         549         310         231         137         109          73          61          38          25          14
         571         325         212         152         106          78          37          31          14          17
         541         399         209         127          99          60          55          30          24          15
         643         303         217         117         101          61          48          30          20          13
         577         337         197         150         101          62          37          26          25          17
         681         294         189         137         118          58          41          34          15          10
         636         326         208         120         115          63          36          30          21          10
         647         341         183         139          76          56          45          29          16          10
         602         327         222         123          91          67          42          36          19          13
         566         288         223         151         113          83          49          34          17          15
         621         319         215         122          98          81          54          21          21          10
         558         293         213         147         124          73          40          29          22          21
         610         346         222         131          98          56          43          27          25          11
         643         333         198         131          94          59          43          27          22          18
         588         325         192         134         118          71          64          33          29          12
         579         306         208         134         100          83          53          33          28          14
         636         300         195         147         103          64          36          42          30          10
         575         325         210         155          99          61          38          21          30          19
         536         323         201         146          97          71          59          29          24          18
         553         322         200         139         106          68          50          33          23          11
         601         285         188         154         101          69          37          37          21          16
         596         321         187         127         101          83          40          33          17          15
         579         344         211         124         106          64          47          34          26          15
         567         328         213         157          93          74          44          29          26          15
         602         314         226         157          87          65          42          30          21          22
         568         298         206         140         107          83          50          37          30          14
         577         299         223         143         100          74          35          31          29          12
         581         291         190         137          79          81          46          44          21          17
         622         302         219         114         104          71          43          33          20          10
         575         297         221         149          89          57          50          29          17          17
         620         341         204         126          87          74          52          37          19          15
         559         312         197         166         109          75          56          30          20           9
         596         296         200         168         121          57          56          38          18          20
         556         332         209         150          98          76          58          28          22          19
         558         320         200         147          88          63          63          31          21          19
         574         311         195         137         112          78          44          38          28          13
         546         311         203         143          87          83          42          34          24          14
         537         299         190         145         110          83          47          36          28          13
         538         328         197         133          90          73          49          29          25          15
         594         338         180         147          83          64          45          30          28          22
         619         319         174         123          99          67          44          30          17          13
         597         363         202         141          78          58          53          26          18          15
         604         333         199         130          91          83          49          23          21          12
         568         323         196         151         103          55          42          34          19          15
         576         293         184         147         110          79          49          32          24          15
         522         314         195         138         105          61          46          30          29          23
         552         324         224         138         106          82          53          24          18          14
         480         315         217         147         112          62          51          35          34          23
         574         317         203         149         113          65          57          29          19          12
         572         321         206         129          88          75          57          29          17          18
         509         309         214         157         104          83          47          39          14          17
         559         326         212         137         104          87          44          27          20           9
         531         324         216         147         106          80          51          37          18          15
         573         325         213         146         101          69          49          29          16          21
         560         318         189         161         114          74          47          37          24          12
         550         327         216         155         114          72          49          24          16          16
         522         316         250         156         113          90          42          33          26          14
         539         334         204         162         103          85          53          42          18           9
         570         359         212         150         100          84          41          34          19          13
         525         328         227         154         113          79          54          37          21          10
         533         348         224         161         101          68          55          41          19          13
         514         325         224         161         112          71          52          25          21          18
         432         298         221         173         101         104          53          51          31          23
         482         319         208         173         110          80          63          43          24          19
         461         273         224         177         124          84          78          26          38          25
         455         306         226         186         117          81          53          41          27          13
         496         282         222         171         127          91          59          40          31          17
         527         343         207         155         110          80          58          47          22          12
         511         334         217         159          98          80          59          38          36          19
         463         377         213         166         110          83          65          40          23          17
         506         323         232         183         129          70          55          33          20          15
         518         341         216         160         104          94          52          32          18          13
         534         333         232         160         118          61          51          34          34           8
         500         342         239         145         113          84          54          36          28          14
         546         326         217         143          99          84          73          27          31          13
         537         353         217         175         112          78          45          33          16          15
         531         339         228         148         115          81          55          27          24          12
         558         351         207         181         105          65          54          26          22          13
